4

0   5

100 06

200 05

300 15

400 15

500 25

600 25

700 35

800 35

900 46

100045

110046

120055

130055

140064

150065

160075

170075

180084

190085

200085

210094

220095

230105

240105

250115

260115

270125

280125

290126

300136

310137

320145

330145

340157

350157

360166

370166

380175

390175

400175

410186

420185

430196

440196

450215

460215

470227

480226

490227

500235

510236

520245

530245

540255

550255

560266

570266

580276

590276

600276

