0

0   125

100 0114

200 0133

300 1117

400 1139

500 2121

600 2146

700 3124

800 3158

900 4128

10004113

11005129

12006115

13006131

14007116

15007134

16008118

17008136

18009119

19010139

20011120

21011141

22011121

23012145

24012123

25013148

26013125

27015153

28015126

29016162

30016128

31016113

32017129

33017115

34018131

35018116

36020133

37020117

38021136

39021119

40022139

41022120

42022142

43023121

44024145

45025123

46025148

47026125

48026153

49027125

50027161

51027128

52029116

53029129

54030115

55030133

56031116

57031133

58032117

59032137

60034119

