0

0   0

100 01

200 01

300 11

400 10

500 20

600 21

700 31

800 30

900 41

100041

110040

120051

130051

140061

150060

160071

170070

180080

190080

200081

210090

220091

230101

240100

250110

260110

270120

280121

290120

300130

310131

320140

330141

340151

350151

360161

370162

380171

390170

400170

410180

420181

430190

440190

450211

460211

470221

480221

490220

500230

510231

520240

530241

540250

550250

560261

570261

580270

590270

600271

610280

620281
