 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,234,320,-1.000,-1.000,-15654887
2,1,2,234,320,0.000,0.000,-15783401
3,1,3,236,311,1.189,0.595,-16441329
4,1,4,234,310,0.288,0.144,-12426175
5,1,5,233,307,0.408,0.204,-10450316
6,1,6,239,315,1.290,0.645,-7497343
7,1,7,239,316,0.129,0.065,-9335962
8,1,8,239,320,0.516,0.258,-9726070
9,1,9,241,312,1.064,0.532,-12224373
10,1,10,241,316,0.516,0.258,-12685991
11,1,11,228,312,1.755,0.877,-13939126
12,1,12,228,308,0.516,0.258,-14068396
13,1,13,224,306,0.577,0.288,-14135474
14,1,14,222,294,1.569,0.785,-9854562
15,1,15,212,291,1.347,0.673,-14460868
16,1,16,211,285,0.785,0.392,-12556962
17,1,17,216,285,0.645,0.323,-14528181
18,1,18,221,285,0.645,0.323,-10844314
19,1,19,221,285,0.000,0.000,-10185355
20,1,20,221,278,0.903,0.452,-11829126
21,1,21,210,266,2.100,1.050,-14331313
22,1,22,202,266,1.032,0.516,-14659502
23,1,23,199,262,0.645,0.323,-15055531
24,1,24,192,247,2.135,1.068,-15056809
25,1,25,192,260,1.677,0.839,-13876405
26,1,26,192,254,0.774,0.387,-14726840
27,1,27,191,254,0.129,0.065,-14074287
28,1,28,191,254,0.000,0.000,-14532269
29,1,29,178,254,1.677,0.839,-14264993
30,1,30,178,254,0.000,0.000,-14401199
31,1,31,182,254,0.516,0.258,-14135216
32,2,1,142,179,-1.000,-1.000,-15922432
33,2,2,142,179,0.000,0.000,-15522046
34,2,3,145,189,1.347,0.673,-13483740
35,2,4,181,210,5.376,2.688,-12101329
36,2,5,149,247,6.310,3.155,-6443101
37,2,6,150,238,1.168,0.584,-9273231
38,2,7,152,238,0.258,0.129,-9467520
39,2,8,173,229,2.947,1.474,-13085627
40,2,9,173,229,0.000,0.000,-12690332
41,2,10,170,240,1.471,0.735,-12623785
42,2,11,152,245,2.410,1.205,-13346983
43,2,12,143,245,1.161,0.581,-9005156
44,2,13,147,222,3.012,1.506,-11832988
45,2,14,142,206,2.162,1.081,-13144966
46,2,15,123,205,2.454,1.227,-12031380
47,2,16,123,203,0.258,0.129,-10384004
48,2,17,144,210,2.856,1.428,-13213851
49,2,18,146,191,2.465,1.232,-13741737
50,2,19,146,190,0.129,0.065,-12751493
51,2,20,134,190,1.548,0.774,-12097417
52,2,21,134,190,0.000,0.000,-14204582
53,2,22,117,191,2.197,1.098,-11240335
54,2,23,128,183,1.755,0.877,-12757665
55,2,24,128,182,0.129,0.065,-12885157
56,2,25,112,194,2.580,1.290,-10321802
57,2,26,98,194,1.806,0.903,-8408684
58,2,27,108,186,1.652,0.826,-11569794
59,2,28,124,182,2.128,1.064,-12359835
60,2,29,133,164,2.596,1.298,-14989989
61,2,30,113,174,2.885,1.442,-12556462
62,2,31,105,174,1.032,0.516,-11045543
