1,1,1,491,209,-1,-1,-10267898
2,1,2,490,208,0.182,0.091,-9544435
3,1,3,490,208,0,0,-10136313
4,1,4,490,208,0,0,-10856443
5,1,5,488,209,0.288,0.144,-10857725
6,1,6,488,209,0,0,-10858238
7,1,7,490,208,0.288,0.144,-10135289
8,1,8,490,208,0,0,-10857213
9,1,9,489,208,-0.129,-0.064,-9872887
10,1,10,489,208,0,0,-10530554
11,1,11,489,208,0,0,-10463994
12,1,12,488,207,-0.182,-0.091,-10530300
13,1,13,488,207,0,0,-10398461
14,1,14,490,207,-0.258,-0.129,-10791933
15,1,15,490,207,0,0,-9611766
16,1,16,491,205,-0.288,-0.144,-9479923
17,1,17,491,205,0,0,-10004986
18,1,18,491,205,0,0,-10201336
19,1,19,488,204,0.408,0.204,-10072060
20,1,20,488,206,-0.258,-0.129,-9743095
21,1,21,490,206,-0.258,-0.129,-10070779
22,1,22,489,206,0.129,0.064,-10202106
23,1,23,489,206,0,0,-9412849
24,1,24,489,206,0,0,-9610992
25,1,25,487,206,0.258,0.129,-10069246
26,1,26,489,208,-0.365,-0.182,-9743095
27,1,27,487,208,0.258,0.129,-9413876
28,1,28,487,208,0,0,-9348083
29,1,29,487,208,0,0,-9348083
30,1,30,489,208,-0.258,-0.129,-9348083
31,1,31,489,208,0,0,-9413362
32,1,32,489,208,0,0,-9348596
33,1,33,487,208,0.258,0.129,-10135289
34,1,34,488,208,-0.129,-0.064,-9413876
35,1,35,487,208,0.129,0.064,-9479669
36,1,36,487,208,0,0,-10202878
37,1,37,487,208,0,0,-9676023
38,1,38,487,208,0,0,-9349876
39,1,39,487,208,0,0,-9743605
40,1,40,487,208,0,0,-10202365
41,1,41,488,208,0.129,0.064,-10071289
42,1,42,488,208,0,0,-10529788
43,1,43,488,208,0,0,-10202618
44,1,44,488,208,0,0,-9741816
45,1,45,488,208,0,0,-9349366
46,1,46,488,208,0,0,-9743095
47,1,47,488,208,0,0,-9480435
48,1,48,489,208,0.129,0.064,-9414640
49,1,49,490,208,0.129,0.064,-9873402
50,1,50,490,208,0,0,-10462714
51,1,51,490,208,0,0,-9544946
52,1,52,492,208,0.258,0.129,-9808117
53,1,53,493,208,0.129,0.064,-10005497
54,1,54,494,208,0.129,0.064,-10007547
55,1,55,494,208,0,0,-10924797
56,1,56,494,208,0,0,-10202618
57,1,57,495,208,0.129,0.064,-10729212
58,1,58,495,208,0,0,-10926588
59,1,59,495,208,0,0,-12041984
60,1,60,495,208,0,0,-10728699
61,1,61,496,208,0.129,0.064,-10662906
62,1,62,496,208,0,0,-10727931
63,1,63,493,209,-0.408,-0.204,-10005499
