1,1,2,596,205,-1,-1,-856194
2,1,3,581,208,1.973,56.381,-1253001
3,1,4,568,204,1.755,50.131,-1056645
4,1,5,549,206,2.465,70.415,-1450892
5,1,6,527,224,3.667,104.768,-1057162
6,1,7,526,229,0.658,18.794,-1910931
7,1,8,523,223,0.865,24.725,-1386382
8,1,9,522,224,0.182,5.212,-1256075
9,1,10,522,224,0,0,-1189001
10,1,11,527,230,1.008,28.786,-597123
11,1,12,524,230,0.387,11.057,-860549
12,1,13,526,227,0.465,13.289,-1450893
13,1,14,534,223,1.154,32.966,-860038
14,1,15,534,221,0.258,7.371,-793475
15,1,16,538,206,2.003,57.218,-6054085
16,1,17,533,217,1.559,44.535,-727680
17,1,18,534,218,0.182,5.212,-858242
18,1,19,533,216,0.288,8.242,-861578
19,1,20,532,216,0.129,3.686,-1056134
20,1,21,531,217,0.182,5.212,-1385612
21,1,22,531,217,0,0,-1516943
22,1,23,529,218,0.288,8.242,-1584019
23,1,24,528,219,0.182,5.212,-2044570
24,1,25,528,219,0,0,-2174362
25,1,26,537,215,1.271,36.3,-268158
26,1,27,534,215,0.387,11.057,-1056392
27,1,28,531,216,0.408,11.655,-1387669
28,1,29,531,216,0,0,-1190031
29,1,30,531,216,0,0,-1715345
30,1,31,531,216,0,0,-1124237
31,1,32,531,216,0,0,-1780885
32,1,33,531,216,0,0,-1189260
33,1,34,533,216,0.258,7.371,-860295
34,1,35,533,216,0,0,-1386640
35,1,36,533,216,0,0,-1911444
36,1,37,533,216,0,0,-2174615
37,1,38,536,216,0.387,11.057,-1648271
38,1,39,536,216,0,0,-531584
39,1,40,536,216,0,0,-861065
40,1,41,535,216,0.129,3.686,-1518995
41,1,42,535,216,0,0,-1124237
42,1,43,535,216,0,0,-1714065
43,1,44,535,216,0,0,-1713813
44,1,45,535,216,0,0,-1649554
45,1,46,535,216,0,0,-1648533
46,1,47,535,216,0,0,-2108569
47,1,48,535,216,0,0,-1124237
48,1,49,535,216,0,0,-1124748
49,1,50,535,216,0,0,-1384589
50,1,51,535,216,0,0,-1714072
51,1,52,534,215,0.182,5.212,-1451920
52,1,53,534,215,0,0,-1651092
