68,34,-30
-66,34,-30
-65,33,-30
-68,36,-29
-67,34,-30
-67,33,-31
-66,36,-32
-65,34,-29
-67,35,-30
-68,37,-31
-68,35,-30
-66,32,-30
-69,34,-31
-65,35,-30
-67,33,-31
-67,34,-31
-68,34,-29
-66,36,-30
-67,35,-30
-67,34,-30
-68,34,-32
-66,35,-29
-67,32,-32
-67,35,-29
-67,35,-28
-68,36,-30
-67,34,-31
-66,36,-30
-68,33,-32
-68,35,-31
-66,35,-30
-67,35,-31
-67,35,-32
-68,34,-31
-67,36,-31
-69,35,-30
-66,34,-29
-67,34,-32
-67,34,-32
-67,36,-31
-68,33,-31
-67,34,-30
-67,35,-31
-68,36,-31
-67,36,-29
-67,35,-29
-66,35,-30
-67,34,-31
-69,34,-30
-69,37,-29
-66,34,-31
-66,34,-31
-67,35,-29
-67,36,-31
-68,34,-31
-68,33,-31
-67,34,-30
-66,36,-30
-68,34,-31
-65,36,-31
-66,34,-30
-68,36,-31
-66,34,-29
-66,35,-29
-66,34,-32
-68,34,-30
-66,34,-30
-67,34,-29
-66,35,-30
-67,34,-31
-67,35,-31
-63,33,-29
-66,34,-29
-67,35,-31
-68,35,-32
-68,36,-31
-66,36,-29
-67,34,-30
-65,36,-29
-68,36,-30
-67,34,-32
-66,35,-29
-69,35,-30
-68,34,-31
-66,32,-31
-67,35,-30
-66,35,-30
-67,33,-30
-66,34,-33
-66,35,-30
-68,36,-29
-66,36,-29
-67,35,-31
-67,34,-31
-69,35,-31
-67,34,-30
-66,35,-31
-66,34,-31
-65,35,-31
-67,36,-30
-65,35,-31
-67,37,-32
-67,34,-31
-68,35,-30
-66,33,-30
-66,34,-31
-67,34,-30
-66,35,-30
-69,34,-30
-66,36,-30
-68,34,-28
-68,35,-30
-67,35,-30
-66,34,-31
-65,34,-31
-69,35,-30
-67,35,-32
-67,32,-31
-66,34,-32
-67,36,-29
-65,34,-29
-66,35,-30
-68,38,-31
-68,34,-29
-69,35,-31
-67,34,-29
-68,32,-32
-66,34,-31
-65,35,-30
-67,37,-31
-66,35,-29
-67,33,-32
-67,36,-31
-67,33,-32
-67,35,-31
-66,35,-30
-68,33,-31
-66,34,-31
-66,34,-29
-68,35,-30
-67,36,-30
-68,35,-30
-67,34,-29
-67,35,-31
-66,34,-30
-67,36,-31
-69,35,-30
-68,35,-31
-67,34,-30
-68,34,-32
-66,36,-31
-66,34,-29
-67,34,-31
-67,35,-30
-67,35,-31
-67,36,-30
-66,33,-30
-69,32,-31
-68,33,-29
-66,32,-32
-67,33,-31
-69,35,-30
-67,33,-30
-68,36,-31
-67,33,-32
-66,36,-31
-66,34,-30
-67,34,-30
-68,34,-31
-64,34,-29
