-64,30,-27
-64,30,-29
-64,33,-29
-67,31,-28
-64,31,-30
-66,32,-29
-65,30,-27
-64,32,-29
-66,33,-29
-64,31,-29
-64,32,-28
-65,32,-29
-65,31,-28
-65,33,-30
-65,31,-31
-66,33,-31
-65,32,-28
-65,33,-28
-66,30,-28
-66,31,-29
-65,31,-29
-64,32,-29
-66,33,-29
-63,30,-28
-63,30,-30
-65,32,-28
-64,32,-28
-65,32,-29
-65,33,-30
-65,32,-28
-64,32,-30
-66,34,-29
-65,32,-30
-64,32,-29
-64,33,-28
-65,31,-29
-65,31,-29
-65,32,-29
-65,32,-28
-64,32,-29
-65,31,-29
-63,31,-28
-64,31,-29
-65,30,-28
-65,34,-31
-63,32,-28
-64,32,-30
-64,31,-29
-62,31,-29
-65,32,-28
-65,33,-28
-64,30,-29
-65,31,-28
-65,31,-27
-64,32,-29
-66,31,-29
-65,31,-27
-64,31,-30
-65,29,-29
-65,33,-30
-64,32,-30
-65,31,-29
-65,34,-30
-65,31,-30
-64,33,-28
-64,31,-29
-64,33,-29
-63,34,-29
-64,32,-28
-66,33,-30
-62,32,-30
-66,32,-29
-64,29,-28
-65,33,-29
-66,31,-29
-64,31,-28
-66,32,-30
-64,32,-28
-64,31,-29
-64,32,-29
-65,32,-28
-65,34,-29
-63,32,-29
-68,30,-29
-65,32,-29
-64,32,-28
-64,32,-30
-65,32,-29
-64,33,-29
-66,31,-30
-64,32,-27
-66,34,-29
-65,33,-30
-66,32,-30
-65,32,-27
-65,32,-29
-65,31,-30
-65,32,-29
-64,32,-30
-65,33,-31
-64,33,-29
-65,32,-28
-64,32,-30
-65,32,-28
-64,33,-30
-65,32,-29
-63,30,-29
-66,34,-28
-65,32,-30
-65,32,-29
-65,32,-29
-66,33,-31
-66,32,-30
-64,30,-31
-65,33,-30
-66,31,-30
-64,31,-28
-63,32,-29
-68,34,-29
-66,34,-30
-66,32,-28
-65,32,-30
-65,32,-29
-63,33,-29
-65,31,-29
-63,33,-30
-64,32,-28
-66,32,-29
-66,31,-29
-66,34,-28
-66,31,-31
-64,32,-29
-64,32,-28
-66,34,-29
-65,32,-29
-67,29,-31
-66,33,-29
-65,31,-29
-67,33,-30
-67,33,-29
-66,31,-29
-65,31,-28
-64,33,-30
-66,32,-28
-65,31,-27
-65,31,-32
-63,31,-30
-64,32,-28
-65,31,-29
-65,33,-29
-66,32,-31
-64,33,-26
-65,33,-28
-64,32,-28
-65,31,-29
-64,33,-30
-65,31,-29
-65,31,-28
-63,33,-29
-67,32,-31
-64,33,-29
-64,32,-30
-64,34,-29
-65,32,-27
-63,34,-29
-64,32,-30
-63,33,-28
-65,31,-29
-65,30,-29
-65,30,-27
-64,33,-28
-65,32,-29
-65,32,-28
-64,34,-28
-67,31,-30
-65,28,-31
-65,34,-28
-64,33,-28
-66,33,-29
-64,33,-30
-64,30,-29
-64,33,-28
-65,32,-28
-64,29,-30
-66,33,-30
-66,32,-28
