66,34,-27
-66,32,-29
-66,30,-28
-66,31,-27
-65,34,-30
-65,32,-31
-66,32,-29
-65,32,-29
-65,32,-27
-66,31,-31
-67,31,-27
-65,32,-29
-67,30,-30
-65,30,-28
-66,30,-30
-67,31,-27
-66,32,-27
-66,30,-28
-64,34,-28
-64,33,-28
-66,34,-31
-64,34,-28
-64,33,-30
-65,34,-30
-65,34,-29
-64,31,-29
-66,32,-30
-65,32,-29
-64,33,-29
-65,33,-28
-64,33,-29
-65,33,-29
-63,32,-28
-64,32,-29
-64,31,-30
-67,31,-28
-64,33,-29
-64,30,-30
-67,32,-29
-65,31,-28
-65,33,-28
-66,31,-28
-65,31,-29
-65,33,-28
-65,33,-30
-65,35,-29
-64,33,-29
-64,33,-28
-65,31,-29
-65,34,-29
-65,33,-29
-66,32,-29
-65,32,-27
-65,32,-28
-66,32,-29
-63,34,-28
-66,32,-30
-65,32,-31
-66,32,-28
-67,31,-29
-66,33,-29
-67,32,-29
-65,33,-29
-63,31,-29
-64,32,-29
-66,32,-29
-65,32,-31
-64,31,-30
-65,31,-30
-64,30,-31
-64,30,-28
-65,32,-28
-67,32,-30
-67,31,-30
-66,33,-29
-65,31,-29
-63,31,-26
-65,33,-28
-65,32,-28
-65,31,-29
-64,34,-29
-65,31,-29
-64,32,-29
-66,32,-28
-67,34,-30
-65,32,-29
-63,32,-29
-67,31,-30
