-66,27,-29
-66,27,-31
-65,27,-30
-67,29,-29
-67,29,-32
-65,30,-31
-65,30,-32
-68,28,-29
-66,29,-32
-65,28,-32
-67,27,-31
-66,27,-30
-64,27,-30
-65,26,-31
-67,27,-28
-67,28,-30
-65,28,-31
-65,29,-29
-66,26,-29
-66,28,-31
-65,29,-30
-65,29,-31
-64,28,-30
-67,28,-31
-66,28,-31
-66,29,-31
-65,25,-29
-65,27,-30
-67,26,-29
-64,26,-29
-67,24,-29
-64,27,-32
-65,29,-31
-69,28,-31
-64,28,-30
-66,27,-29
-66,28,-29
-63,27,-30
-65,30,-31
-65,27,-30
-65,27,-27
-64,29,-31
-67,27,-33
-64,26,-31
-68,27,-31
-68,27,-30
-66,29,-32
-66,29,-28
-67,27,-31
-65,27,-29
-67,29,-30
-66,26,-28
-66,28,-30
-68,28,-30
-64,26,-31
-65,29,-29
-64,27,-29
-65,26,-29
-64,28,-30
-65,30,-32
-64,29,-30
-64,26,-29
-67,28,-29
-66,26,-31
-64,29,-30
-65,26,-31
-65,28,-30
-64,27,-27
-66,29,-31
-64,28,-31
-66,29,-30
-67,27,-30
-66,28,-30
-65,28,-31
-65,29,-31
-66,26,-29
-67,28,-29
-67,28,-28
-66,28,-31
-68,28,-29
-66,27,-30
-63,28,-30
-65,28,-32
-64,28,-30
-66,28,-31
-64,27,-30
-66,27,-30
-66,29,-30
-66,27,-28
-66,27,-30
-68,28,-30
-66,27,-29
-64,28,-30
-65,29,-29
-66,25,-27
-64,30,-30
-67,29,-29
-64,29,-29
-66,27,-31
-67,27,-30
-66,30,-33
-66,28,-30
-65,28,-29
-66,27,-30
-67,28,-27
-66,27,-28
-67,28,-31
-64,28,-31
-66,27,-30
-66,28,-31
-66,28,-30
-65,27,-28
-66,30,-30
-66,27,-29
-64,25,-30
-65,29,-31
-66,28,-30
-67,29,-30
-66,28,-29
-65,28,-30
-65,28,-30
-66,27,-31
-64,27,-32
-66,28,-30
-65,27,-29
-64,29,-30
-67,30,-30
-68,28,-33
-66,26,-30
-67,26,-30
-65,27,-30
-65,27,-31
-65,28,-29
-64,28,-29
-64,26,-29
-67,28,-32
-65,29,-29
-67,26,-30
-66,28,-31
-63,28,-30
-65,28,-31
-68,28,-29
-66,27,-29
-66,27,-30
-66,28,-30
-65,28,-30
-64,29,-31
-64,29,-28
-65,28,-31
-67,28,-30
-66,28,-30
-64,27,-31
-66,27,-29
-65,27,-29
-67,29,-28
-66,26,-29
-64,26,-31
-66,27,-32
-65,28,-30
-65,27,-32
-67,28,-29
-64,28,-28
-64,29,-29
-66,28,-30
-65,27,-32
-66,26,-30
-64,27,-30
-63,27,-28
-65,27,-31
-65,28,-28
-66,29,-31
-64,28,-28
-66,29,-29
-67,27,-32
