-64,28,-28
-65,28,-29
-66,28,-31
-65,28,-27
-67,27,-31
-66,28,-29
-65,28,-27
-65,28,-29
-65,27,-30
-65,28,-27
-66,28,-27
-64,27,-30
-64,27,-31
-66,26,-29
-64,27,-29
-65,29,-29
-64,28,-30
-66,27,-28
-67,27,-30
-66,28,-29
-65,26,-29
-67,27,-29
-65,28,-29
-65,30,-28
-65,27,-29
-66,29,-30
-68,27,-28
-66,27,-28
-66,28,-28
-66,29,-30
-66,28,-30
-64,26,-28
-64,27,-29
-65,29,-29
-62,28,-28
-65,27,-29
-66,29,-29
-65,28,-28
-65,28,-30
-65,28,-28
-64,28,-30
-65,29,-28
-65,26,-28
-66,27,-29
-66,28,-30
-65,27,-28
-64,28,-29
-66,28,-29
-64,28,-30
-66,28,-30
-65,29,-27
-66,27,-28
-63,28,-27
-65,28,-26
-68,27,-30
-65,28,-28
-66,26,-30
-65,27,-29
-66,28,-30
-65,28,-28
-65,28,-28
-65,28,-29
-67,27,-27
-64,29,-28
-66,29,-31
-66,26,-27
-66,27,-29
-65,29,-29
-66,26,-28
-65,27,-28
-65,29,-29
-64,29,-28
-66,28,-27
-66,27,-29
-68,30,-28
-66,29,-30
-65,27,-27
-66,29,-29
-67,28,-29
-63,28,-29
-66,28,-27
-67,29,-29
-64,29,-27
-65,27,-29
-66,30,-28
-65,30,-27
-65,27,-29
-66,27,-29
-67,26,-30
-65,28,-29
-65,26,-30
-64,27,-27
-66,29,-27
-63,26,-28
-65,25,-28
-65,26,-29
-66,29,-29
-68,28,-29
-67,28,-29
-64,27,-30
-65,28,-29
-65,27,-32
-66,28,-28
-66,29,-28
-65,28,-27
-66,28,-28
-67,27,-27
-65,29,-29
-67,28,-29
-64,29,-29
-64,30,-28
-64,28,-29
-63,29,-28
-66,26,-30
-64,29,-29
-66,28,-30
-64,28,-29
-64,27,-27
-65,27,-27
-65,26,-29
-65,28,-29
-65,29,-27
-65,28,-28
-66,28,-28
-67,28,-29
-64,27,-29
-66,30,-27
-64,30,-28
-65,28,-28
-65,27,-27
-68,29,-29
-65,30,-28
-66,28,-29
-67,28,-28
-65,27,-27
-68,28,-29
-65,27,-28
-66,28,-28
-64,28,-29
-67,29,-29
-66,27,-29
-64,27,-27
-64,28,-29
-66,27,-29
-65,27,-27
-63,27,-28
-66,31,-29
-64,26,-28
-64,29,-29
-67,27,-29
-65,29,-30
-65,28,-27
-64,28,-27
-66,29,-28
-68,27,-28
-64,29,-27
-66,30,-28
-64,26,-29
-66,27,-30
-65,28,-29
-67,28,-27
-66,27,-26
-67,27,-28
-67,27,-29
-65,28,-27
-66,30,-27
-67,27,-28
-65,27,-28
-65,29,-29
