-66,32,-28
-63,33,-31
-62,31,-28
-67,32,-30
-66,31,-27
-67,31,-29
-67,33,-28
-65,32,-26
-65,32,-28
-67,32,-29
-66,32,-30
-64,33,-30
-65,33,-29
-66,31,-31
-65,31,-29
-66,31,-30
-64,28,-29
-66,32,-27
-64,34,-30
-66,33,-29
-66,35,-29
-65,34,-29
-66,33,-29
-63,33,-30
-66,32,-31
-64,32,-30
-65,32,-29
-67,31,-30
-66,31,-29
-67,30,-30
-64,33,-28
-65,34,-29
-65,32,-29
-64,32,-29
-65,32,-30
-65,32,-29
-66,33,-29
-65,33,-28
-65,32,-29
-67,31,-30
-65,30,-28
-64,31,-31
-65,32,-30
-65,32,-29
-63,31,-30
-64,31,-29
-66,33,-28
-66,32,-30
-63,32,-29
-64,32,-28
-65,33,-30
-65,32,-28
-63,33,-28
-65,31,-28
-65,32,-29
-64,30,-31
-66,33,-30
-65,33,-31
-67,31,-30
-66,32,-30
-65,32,-30
-66,32,-31
-65,34,-31
-65,32,-28
-64,32,-30
-64,33,-30
-64,31,-27
-64,31,-29
-65,32,-27
-64,30,-30
-65,32,-30
-67,31,-30
-66,33,-31
-66,32,-29
-67,34,-30
-64,33,-29
-64,32,-29
-67,33,-30
-65,31,-31
-65,33,-28
-65,33,-30
-62,32,-30
-64,32,-28
-67,30,-31
-66,33,-28
-65,32,-28
-63,33,-29
-66,33,-30
-67,32,-30
-64,32,-30
-67,33,-29
-65,31,-31
-63,35,-28
-66,32,-29
-66,32,-30
-65,32,-30
-66,32,-31
-65,35,-29
-65,32,-30
-64,31,-30
-66,31,-30
-66,31,-29
-65,33,-27
-66,34,-28
-66,32,-28
-66,33,-29
-65,32,-29
-66,31,-30
-66,32,-28
-63,31,-30
-65,32,-28
-66,30,-30
-65,33,-30
-66,33,-29
-66,31,-32
-65,35,-28
-67,32,-30
-66,31,-29
-64,30,-28
-66,33,-31
-67,31,-29
-65,32,-30
-66,33,-30
-65,32,-30
-67,34,-30
-62,33,-27
-65,32,-29
-64,32,-30
-66,31,-30
-65,30,-29
-64,32,-31
-64,32,-30
-65,34,-30
-65,31,-32
-67,31,-29
-66,33,-29
-65,31,-32
-65,33,-30
-65,31,-29
-66,32,-31
