-67,33,-31
-66,32,-29
-64,33,-29
-66,30,-30
-63,33,-29
-66,31,-28
-64,33,-29
-65,32,-31
-64,33,-28
-66,29,-31
-64,31,-28
-65,33,-29
-65,31,-31
-64,34,-28
-66,33,-29
-65,33,-30
-64,32,-30
-65,32,-30
-65,34,-30
-66,31,-29
-66,31,-30
-65,32,-29
-66,33,-29
-65,32,-28
-64,30,-28
-64,33,-28
-64,32,-29
-65,33,-32
-66,32,-28
-64,32,-29
-65,33,-30
-65,32,-30
-67,31,-29
-66,32,-32
-66,33,-30
-65,33,-28
-64,30,-29
-66,32,-28
-64,30,-29
-63,32,-30
-65,33,-29
-64,33,-31
-65,31,-29
-65,33,-30
-66,32,-28
-67,31,-28
-64,33,-29
-66,31,-29
-63,32,-29
-65,33,-29
-66,31,-27
-65,31,-29
-64,33,-29
-67,31,-29
-66,33,-29
-67,31,-30
-65,33,-29
-64,32,-28
-65,33,-30
-63,31,-29
-64,32,-28
-66,32,-30
-65,33,-27
-65,32,-28
-63,31,-28
-64,32,-29
-66,32,-28
-66,31,-30
-64,33,-30
-65,34,-29
-64,31,-28
-65,33,-31
-66,33,-30
-65,30,-29
-64,34,-29
-66,33,-31
-66,33,-29
-66,33,-29
-62,32,-28
-64,31,-28
-65,33,-28
-66,30,-30
-65,31,-30
-66,30,-32
-64,32,-28
-65,33,-29
-63,33,-28
-65,33,-30
-65,31,-29
-66,30,-28
-66,32,-29
-64,32,-29
-64,31,-28
-66,32,-31
-65,32,-29
-65,33,-28
