-68,36,-30
-66,36,-29
-66,35,-30
-67,33,-32
-70,37,-30
-67,36,-31
-69,34,-32
-68,35,-32
-67,35,-31
-66,36,-32
-66,34,-30
-66,37,-31
-67,36,-32
-68,34,-30
-64,34,-31
-66,35,-32
-67,35,-29
-68,35,-31
-67,36,-30
-66,34,-31
-68,34,-32
-69,36,-32
-68,34,-31
-68,35,-32
-68,35,-31
-67,35,-30
-67,35,-30
-68,35,-31
-70,35,-31
-69,36,-32
-68,36,-32
-68,34,-30
-67,35,-32
-66,37,-32
-66,35,-31
-66,35,-31
-67,34,-30
-66,35,-32
-67,32,-31
-70,35,-32
-67,34,-32
-67,34,-31
-68,35,-31
-66,34,-31
-68,34,-32
-67,33,-32
-66,32,-33
-65,35,-31
-66,33,-32
-66,36,-31
-68,36,-30
-69,36,-31
-66,33,-32
-65,32,-32
-67,33,-33
-67,33,-32
-68,35,-31
-68,36,-32
-67,34,-29
-67,35,-32
-66,35,-31
-67,36,-31
-68,37,-30
-67,35,-30
-68,34,-31
-67,36,-29
-69,35,-31
-68,35,-32
-69,34,-33
-67,34,-30
-69,34,-30
-67,34,-32
-67,34,-32
-68,35,-30
-66,34,-30
-66,35,-30
-67,37,-31
-68,36,-29
-68,35,-29
-69,35,-31
-67,35,-31
-66,34,-30
-68,35,-32
-66,33,-31
-68,36,-31
-66,35,-32
-67,35,-29
-65,34,-30
-66,34,-32
-67,36,-30
-68,34,-32
-67,34,-29
-66,33,-32
-67,34,-32
-66,34,-31
-67,36,-31
-67,35,-31
-67,34,-31
-66,34,-31
-67,35,-31
-68,34,-32
-65,35,-31
-70,34,-31
-67,37,-31
-67,35,-31
-67,34,-32
-69,34,-34
-69,34,-32
-67,35,-31
-67,35,-31
-67,35,-31
-67,35,-31
-66,35,-33
-68,35,-30
-66,36,-30
-67,37,-31
-67,33,-31
-66,34,-32
-66,35,-31
-67,35,-31
-67,34,-32
-67,35,-30
-66,34,-32
-65,35,-31
-68,35,-34
-67,36,-32
-66,32,-32
-67,34,-31
-66,35,-29
-66,34,-31
-68,34,-31
-68,36,-31
-68,35,-29
-66,36,-30
-68,34,-31
-68,35,-32
-66,35,-30
-68,34,-31
-67,34,-30
-66,34,-29
-67,35,-31
-66,36,-31
-67,35,-33
-67,34,-32
-69,35,-30
-66,34,-31
-66,34,-31
-68,36,-32
-66,34,-32
-67,35,-32
