-67,25,-31
-67,25,-31
-66,24,-29
-67,25,-30
-66,23,-32
-65,25,-30
-68,27,-29
-65,24,-30
-68,25,-31
-65,24,-29
-66,27,-30
-66,25,-29
-66,25,-29
-65,26,-30
-63,26,-30
-66,25,-31
-67,26,-30
-69,25,-30
-66,26,-30
-68,25,-30
-68,27,-29
-66,25,-32
-67,26,-31
-67,25,-29
-67,27,-30
-67,25,-31
-67,24,-31
-64,26,-31
-67,27,-30
-64,25,-30
-66,28,-29
-67,24,-31
-66,25,-30
-66,26,-32
-67,25,-30
-65,26,-30
-67,25,-31
-67,27,-30
-66,26,-30
-66,27,-32
-67,27,-31
-67,25,-33
-66,26,-33
-65,26,-30
-65,27,-30
-67,25,-32
-65,26,-30
-67,26,-28
-66,26,-30
-67,26,-30
-67,23,-32
-65,24,-31
-67,25,-28
-65,26,-30
-67,26,-30
-66,23,-31
-66,25,-30
-65,24,-30
-66,25,-30
-67,25,-31
-66,26,-30
-67,25,-30
-66,25,-30
-68,27,-30
-66,25,-31
-67,25,-29
-67,28,-30
-65,24,-30
-65,25,-31
-68,24,-30
-64,26,-30
-66,25,-30
-65,24,-29
-65,23,-31
-65,24,-30
-66,26,-31
-65,27,-28
-66,25,-28
-69,25,-30
-66,27,-31
-66,25,-29
-67,25,-31
-67,23,-31
-67,25,-30
-67,24,-32
-66,25,-32
-66,26,-29
-65,24,-32
-66,23,-30
-65,25,-31
-67,26,-31
-65,26,-31
-67,24,-30
-66,25,-29
-66,26,-30
-66,26,-30
-65,25,-30
-67,26,-31
-67,23,-30
-67,26,-31
-67,24,-31
-67,26,-33
-70,25,-31
-66,26,-31
-67,25,-30
-66,24,-29
-68,27,-29
-67,24,-28
-65,27,-29
-64,24,-29
-67,24,-32
-65,27,-31
-67,25,-31
-65,25,-30
-67,25,-30
-65,26,-30
-66,25,-31
-64,24,-30
-67,23,-31
-66,26,-29
-66,24,-31
-65,23,-30
-66,26,-33
-65,26,-30
-66,25,-32
-66,26,-29
-65,24,-29
-65,25,-30
-65,25,-30
-65,25,-30
-64,26,-30
-66,23,-32
-67,26,-30
-67,25,-28
-66,25,-30
-66,25,-30
-67,26,-30
-66,25,-28
-65,26,-29
-65,26,-32
-66,25,-31
-65,24,-29
-66,27,-33
-66,25,-30
-67,24,-29
-67,25,-31
-66,26,-31
-69,25,-31
-68,25,-31
-66,24,-29
-66,24,-30
-68,25,-30
-67,24,-30
-66,26,-30
-66,27,-29
-65,24,-30
-66,25,-30
-67,26,-30
-66,24,-29
-65,25,-31
-66,25,-29
-65,24,-29
-65,25,-29
-64,26,-27
-66,23,-30
-66,25,-30
-66,25,-31
-65,25,-31
-64,26,-31
-67,25,-32
-66,25,-30
-65,26,-29
-68,27,-30
-66,26,-28
-66,24,-30
-66,26,-30
-67,25,-30
-64,24,-29
-65,25,-28
-66,26,-30
-66,25,-32
-65,23,-31
-66,25,-30
-66,25,-31
-67,25,-30
-68,25,-28
-66,25,-29
-66,25,-33
-65,25,-29
-67,25,-31
-66,24,-31
-68,23,-31
-67,25,-30
-67,23,-30
-67,25,-29
-65,24,-28
-68,26,-32
-66,24,-31
-66,26,-29
-66,26,-30
-67,26,-29
-67,24,-29
-66,26,-28
-66,22,-31
-68,26,-29
-68,26,-28
-66,27,-30
-65,26,-29
-66,25,-28
-67,26,-29
-67,25,-30
-66,26,-31
-66,26,-31
-64,24,-31
-66,25,-31
-67,25,-31
-66,24,-31
-65,26,-31
-66,25,-30
-67,26,-29
-66,25,-33
