-66,28,-30
-65,29,-31
-66,27,-30
-66,28,-29
-64,29,-28
-66,29,-30
-66,28,-30
-67,29,-29
-65,28,-29
-67,29,-31
-65,28,-29
-66,28,-29
-65,29,-29
-66,29,-29
-66,27,-30
-68,28,-31
-66,27,-31
-65,28,-29
-64,27,-30
-66,29,-29
-66,29,-30
-66,28,-29
-66,29,-31
-67,29,-33
-68,28,-29
-65,28,-30
-65,28,-30
-66,28,-30
-66,27,-31
-65,29,-29
-66,29,-31
-66,28,-30
-64,29,-31
-65,27,-30
-66,28,-29
-66,26,-31
-68,28,-29
-66,30,-29
-65,29,-27
-68,27,-33
-67,29,-30
-65,27,-30
-67,28,-31
-66,28,-31
-65,27,-30
-68,28,-29
-67,27,-30
-68,29,-29
-66,29,-32
-66,28,-28
-64,29,-29
-65,27,-29
-66,29,-29
-65,29,-30
-68,30,-28
-66,28,-30
-66,27,-30
-67,28,-31
-66,29,-32
-66,27,-29
-67,28,-32
-67,28,-29
-65,29,-30
-66,26,-32
-65,29,-29
-64,30,-30
-65,27,-30
-66,28,-30
-65,28,-29
-64,29,-29
-67,27,-29
-66,29,-30
-66,27,-29
-64,28,-30
-64,29,-31
-64,28,-29
-64,27,-30
-67,27,-31
-66,29,-30
-65,28,-31
-66,28,-31
-65,28,-28
-66,27,-31
-65,28,-29
-65,30,-29
-64,28,-30
-64,29,-28
-68,28,-30
-65,28,-31
-65,29,-30
-66,28,-31
-67,29,-30
-67,29,-30
-66,26,-30
-64,28,-29
-68,27,-32
-66,28,-30
-66,29,-29
-66,28,-28
-67,27,-31
-65,29,-32
-66,30,-29
-65,28,-29
-66,26,-31
-65,28,-30
-64,28,-29
-67,31,-28
-65,30,-31
-66,26,-30
-67,28,-29
-67,27,-29
-64,26,-29
-66,30,-30
-64,29,-30
-68,29,-31
-66,27,-28
-67,26,-28
-66,26,-30
-65,28,-30
-67,27,-31
-66,29,-29
-66,28,-32
-67,28,-31
-65,27,-29
-67,28,-32
-64,29,-31
-66,26,-30
-66,29,-30
-66,28,-28
-66,26,-30
-65,26,-30
-65,26,-30
-66,27,-30
-67,28,-31
-67,27,-30
-67,29,-30
-64,26,-32
-64,27,-30
-68,26,-31
-63,29,-29
-66,28,-29
-66,27,-29
-66,29,-28
-65,28,-30
-65,27,-29
-66,29,-28
-66,28,-30
-65,28,-28
-65,29,-28
-65,29,-28
-66,28,-29
-66,28,-28
-66,28,-29
-66,28,-29
-66,28,-28
-66,28,-29
-65,29,-29
-67,29,-28
-65,29,-29
-67,28,-30
-66,27,-30
-65,27,-29
-66,30,-30
-65,27,-28
-64,28,-33
-64,29,-30
-65,28,-29
