-67,27,-31
-68,24,-32
-67,24,-31
-67,26,-30
-64,28,-31
-64,26,-30
-67,26,-30
-66,26,-30
-67,26,-32
-66,27,-32
-65,26,-32
-66,27,-31
-65,27,-30
-66,26,-31
-66,27,-31
-65,28,-31
-66,27,-31
-67,26,-31
-66,25,-30
-69,28,-32
-66,25,-31
-64,26,-32
-66,26,-32
-68,26,-30
-65,25,-32
-66,27,-29
-65,25,-32
-68,25,-29
-67,27,-30
-67,26,-30
-68,27,-29
-67,26,-30
-66,25,-31
-68,27,-31
-67,27,-31
-67,26,-33
-66,25,-30
-66,26,-32
-68,27,-30
-67,25,-30
-68,26,-31
-66,27,-30
-65,25,-32
-65,27,-31
-67,27,-29
-68,27,-32
-67,27,-31
-67,28,-31
-66,27,-33
-67,27,-31
-68,25,-31
-67,26,-30
-66,26,-28
-68,25,-31
-65,25,-33
-67,25,-33
-69,25,-32
-67,25,-32
-67,24,-29
-65,26,-31
-65,23,-33
-66,26,-29
-64,26,-32
-68,26,-30
-66,26,-32
-67,26,-31
-69,27,-31
-67,27,-32
-67,26,-32
-68,26,-28
-67,25,-29
-67,24,-33
-65,28,-27
-66,25,-31
-65,26,-31
-66,26,-31
-68,27,-32
-67,25,-30
-68,26,-32
-66,24,-30
-66,27,-31
-66,26,-32
-67,25,-33
-64,27,-31
-68,26,-30
-67,26,-30
-66,26,-32
-67,25,-31
-65,27,-31
-67,28,-33
-66,27,-30
-67,26,-30
-66,27,-31
-66,24,-33
-66,25,-29
-66,25,-28
-66,24,-29
-67,25,-32
-65,27,-31
-67,26,-30
-68,25,-30
-67,27,-32
-64,28,-31
-65,26,-32
-65,24,-31
-67,27,-30
-66,26,-31
-66,25,-32
-66,26,-31
-67,25,-31
-66,25,-31
-66,25,-31
-69,25,-30
-65,26,-30
-68,25,-31
-66,26,-31
-67,26,-32
-69,25,-31
-66,26,-31
-68,26,-30
-67,26,-30
-66,26,-30
-67,27,-29
-67,28,-31
-66,25,-30
-66,27,-30
-67,24,-32
-67,27,-30
-66,25,-30
-65,25,-31
-67,26,-32
-67,28,-32
-66,28,-32
-65,27,-31
-68,23,-32
-67,27,-30
-67,24,-31
-65,24,-31
-66,24,-30
-65,25,-30
-67,27,-31
-65,27,-30
-65,26,-30
-68,28,-34
-68,26,-32
-65,26,-28
-66,25,-32
-65,27,-31
-67,27,-33
-65,27,-31
-67,26,-31
