134 0
552 1000
558 2000
559 3001
541 4001
567 5002
534 6002
581 7003
540 8003
577 9005
544 10005
573 11005
547 12006
570 13006
550 14007
564 15007
552 16008
561 17009
555 18010
556 19010
559 20011
550 21011
562 22011
539 23012
565 24012
531 25014
569 26014
534 27015
575 28015
536 29016
579 30016
535 31016
576 32017
538 33018
576 34019
541 35019
573 36020
547 37020
569 38021
543 39021
561 40023
545 41023
557 42023
548 43024
552 44024
551 45025
546 46025
553 47026
540 48027
557 49028
532 50028
560 51028
526 52029
565 53029
529 54030
570 55030
531 56032
576 57032
532 58033
573 59033
534 60034
