42 0
346 1000
347 2000
357 3001
320 4001
373 5002
321 6002
386 7003
327 8003
379 9004
336 10005
373 11005
340 12006
366 13006
343 14007
359 15007
349 16008
352 17008
353 18010
343 19010
358 20011
329 21011
364 22011
315 23012
371 24012
318 25014
377 26014
320 27015
384 28015
323 29016
383 30016
325 31016
380 32017
328 33018
377 34019
332 35019
374 36020
337 37020
369 38021
341 39021
371 40022
345 41023
363 42023
354 43024
354 44024
359 45025
345 46025
365 47026
333 48027
370 49028
319 50028
376 51028
322 52029
379 53029
322 54030
388 55030
328 56032
392 57032
333 58033
388 59033
335 60034
