112 0
486 1000
486 2000
492 3001
477 4001
501 5002
472 6002
509 7003
478 8003
505 9005
480 10005
502 11005
485 12006
498 13006
487 14007
495 15007
489 16008
491 17009
492 18010
487 19010
494 20011
481 21011
497 22011
475 23012
498 24012
469 25014
501 26014
473 27015
506 28015
475 29016
510 30016
476 31016
506 32017
477 33018
498 34019
474 35019
494 36020
476 37020
491 38021
478 39021
489 40023
480 41023
484 42023
482 43024
480 44024
486 45025
475 46025
490 47026
473 48027
492 49028
468 50028
494 51028
466 52029
498 53029
468 54030
502 55030
470 56032
504 57032
472 58033
502 59033
472 60034
