 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,322.000,358.000,-1.000,-1.000,-16579837.000
2,1.000,2.000,334.000,357.000,1.553,0.777,-15854333.000
3,1.000,3.000,334.000,357.000,0.000,0.000,-15787776.000
4,1.000,4.000,339.000,357.000,0.645,0.322,-16046585.000
5,1.000,5.000,341.000,357.000,0.258,0.129,-13549257.000
6,1.000,6.000,352.000,357.000,1.419,0.710,-11772338.000
7,1.000,7.000,353.000,357.000,0.129,0.064,-8154258.000
8,1.000,8.000,357.000,358.000,0.532,0.266,-10256813.000
9,1.000,9.000,357.000,359.000,0.129,0.064,-12426927.000
10,1.000,10.000,326.000,359.000,3.999,2.000,-12161710.000
11,1.000,11.000,326.000,359.000,0.000,0.000,-12951974.000
12,1.000,12.000,326.000,359.000,0.000,0.000,-13807014.000
13,1.000,13.000,326.000,359.000,0.000,0.000,-14857912.000
14,1.000,14.000,327.000,359.000,0.129,0.064,-13609407.000
15,1.000,15.000,329.000,359.000,0.258,0.129,-15056576.000
16,1.000,16.000,323.000,361.000,0.816,0.408,-12753050.000
17,1.000,17.000,323.000,361.000,0.000,0.000,-12358803.000
18,1.000,18.000,323.000,361.000,0.000,0.000,-12160146.000
19,1.000,19.000,323.000,361.000,0.000,0.000,-11897991.000
20,1.000,20.000,323.000,361.000,0.000,0.000,-11502984.000
21,1.000,21.000,323.000,361.000,0.000,0.000,-10779498.000
22,1.000,22.000,323.000,361.000,0.000,0.000,-9396812.000
23,1.000,23.000,323.000,361.000,0.000,0.000,-10449253.000
24,1.000,24.000,323.000,361.000,0.000,0.000,-10449518.000
25,1.000,25.000,323.000,361.000,0.000,0.000,-10580601.000
26,1.000,26.000,323.000,361.000,0.000,0.000,-10580589.000
27,1.000,27.000,323.000,361.000,0.000,0.000,-10383978.000
28,1.000,28.000,324.000,362.000,0.182,0.091,-12027780.000
29,1.000,29.000,324.000,363.000,0.129,0.064,-11436674.000
30,1.000,30.000,325.000,364.000,0.182,0.091,-8279863.000
31,1.000,31.000,325.000,364.000,0.000,0.000,-10385520.000
32,2.000,1.000,438.000,422.000,-1.000,-1.000,-16118008.000
33,2.000,2.000,438.000,423.000,0.129,0.064,-15921398.000
34,2.000,3.000,436.000,427.000,0.577,0.288,-14538211.000
35,2.000,4.000,436.000,427.000,0.000,0.000,-15129076.000
36,2.000,5.000,434.000,429.000,0.365,0.182,-10982830.000
37,2.000,6.000,433.000,426.000,0.408,0.204,-8481656.000
38,2.000,7.000,432.000,424.000,0.288,0.144,-13417671.000
39,2.000,8.000,432.000,424.000,0.000,0.000,-13942475.000
40,2.000,9.000,432.000,424.000,0.000,0.000,-13483967.000
41,2.000,10.000,416.000,430.000,2.204,1.102,-13153486.000
42,2.000,11.000,416.000,430.000,0.000,0.000,-13155003.000
43,2.000,12.000,416.000,431.000,0.129,0.064,-13151152.000
44,2.000,13.000,398.000,442.000,2.721,1.361,-15320520.000
45,2.000,14.000,398.000,447.000,0.645,0.322,-15453658.000
46,2.000,15.000,398.000,449.000,0.258,0.129,-14269909.000
47,2.000,16.000,398.000,445.000,0.516,0.258,-15453654.000
48,2.000,17.000,398.000,447.000,0.258,0.129,-14993873.000
49,2.000,18.000,398.000,448.000,0.129,0.064,-15583189.000
50,2.000,19.000,398.000,448.000,0.000,0.000,-14992844.000
51,2.000,20.000,398.000,448.000,0.000,0.000,-15320528.000
52,2.000,21.000,398.000,448.000,0.000,0.000,-15190472.000
53,2.000,22.000,411.000,453.000,1.797,0.898,-14798038.000
54,2.000,23.000,418.000,455.000,0.939,0.470,-15517901.000
55,2.000,24.000,418.000,455.000,0.000,0.000,-15321033.000
56,2.000,25.000,425.000,462.000,1.277,0.639,-14859464.000
57,2.000,26.000,428.000,462.000,0.387,0.194,-12362907.000
58,2.000,27.000,432.000,462.000,0.516,0.258,-9465454.000
59,2.000,28.000,411.000,468.000,2.817,1.409,-15455704.000
60,2.000,29.000,405.000,473.000,1.008,0.504,-14073022.000
61,2.000,30.000,406.000,479.000,0.785,0.392,-16711680.000
62,2.000,31.000,418.000,479.000,1.548,0.774,-16711680.000
