 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,249.000,325.000,-1.000,-1.000,-16775680.000
2,1.000,2.000,239.000,323.000,1.316,0.658,-16773888.000
3,1.000,3.000,235.000,329.000,0.930,0.465,-16574459.000
4,1.000,4.000,235.000,329.000,0.000,0.000,-15124214.000
5,1.000,5.000,235.000,331.000,0.258,0.129,-13743064.000
6,1.000,6.000,234.000,334.000,0.408,0.204,-13220311.000
7,1.000,7.000,232.000,334.000,0.258,0.129,-14733019.000
8,1.000,8.000,220.000,332.000,1.569,0.785,-14799065.000
9,1.000,9.000,214.000,323.000,1.395,0.698,-14207152.000
10,1.000,10.000,214.000,327.000,0.516,0.258,-15125174.000
11,1.000,11.000,206.000,315.000,1.860,0.930,-14861499.000
12,1.000,12.000,206.000,310.000,0.645,0.322,-15711418.000
13,1.000,13.000,215.000,306.000,1.271,0.635,-12620232.000
14,1.000,14.000,207.000,291.000,2.193,1.096,-13879752.000
15,1.000,15.000,210.000,296.000,0.752,0.376,-12751018.000
16,1.000,16.000,210.000,291.000,0.645,0.322,-12622802.000
17,1.000,17.000,210.000,266.000,3.225,1.612,-14006729.000
18,1.000,18.000,210.000,274.000,1.032,0.516,-13804488.000
19,1.000,19.000,213.000,266.000,1.102,0.551,-13018042.000
20,1.000,20.000,216.000,266.000,0.387,0.194,-14006226.000
21,1.000,21.000,217.000,268.000,0.288,0.144,-13277111.000
22,1.000,22.000,214.000,266.000,0.465,0.233,-12882353.000
23,1.000,23.000,212.000,266.000,0.258,0.129,-11304334.000
24,1.000,24.000,212.000,266.000,0.000,0.000,-10973568.000
25,1.000,25.000,210.000,262.000,0.577,0.288,-10975620.000
26,1.000,26.000,214.000,263.000,0.532,0.266,-14527934.000
27,1.000,27.000,214.000,263.000,0.000,0.000,-14655680.000
28,1.000,28.000,214.000,264.000,0.129,0.064,-13147567.000
29,1.000,29.000,215.000,264.000,0.129,0.064,-13212862.000
30,1.000,30.000,215.000,264.000,0.000,0.000,-13214649.000
31,1.000,31.000,216.000,264.000,0.129,0.064,-12756670.000
32,2.000,1.000,208.000,248.000,-1.000,-1.000,-16641018.000
33,2.000,2.000,214.000,242.000,1.095,0.547,-16774656.000
34,2.000,3.000,214.000,241.000,0.129,0.064,-15251200.000
35,2.000,4.000,222.000,248.000,1.371,0.686,-14194688.000
36,2.000,5.000,226.000,259.000,1.510,0.755,-14071253.000
37,2.000,6.000,226.000,244.000,1.935,0.968,-13085411.000
38,2.000,7.000,226.000,241.000,0.387,0.194,-12751305.000
39,2.000,8.000,235.000,238.000,1.224,0.612,-10839432.000
40,2.000,9.000,218.000,229.000,2.481,1.241,-13151681.000
41,2.000,10.000,239.000,229.000,2.709,1.354,-11165569.000
42,2.000,11.000,239.000,218.000,1.419,0.710,-11694493.000
43,2.000,12.000,238.000,214.000,0.532,0.266,-14857685.000
44,2.000,13.000,251.000,219.000,1.797,0.898,-14391754.000
45,2.000,14.000,257.000,202.000,2.326,1.163,-11827375.000
46,2.000,15.000,243.000,196.000,1.965,0.982,-15055577.000
47,2.000,16.000,272.000,216.000,4.544,2.272,-11895458.000
48,2.000,17.000,276.000,201.000,2.003,1.001,-15256267.000
49,2.000,18.000,278.000,193.000,1.064,0.532,-14658247.000
50,2.000,19.000,288.000,215.000,3.117,1.559,-13275858.000
51,2.000,20.000,288.000,219.000,0.516,0.258,-11633084.000
52,2.000,21.000,288.000,210.000,1.161,0.580,-14861010.000
53,2.000,22.000,282.000,191.000,2.570,1.285,-14197445.000
54,2.000,23.000,286.000,185.000,0.930,0.465,-11231084.000
55,2.000,24.000,288.000,197.000,1.569,0.785,-15519188.000
56,2.000,25.000,288.000,221.000,3.096,1.548,-15651035.000
57,2.000,26.000,289.000,244.000,2.970,1.485,-9524558.000
58,2.000,27.000,289.000,240.000,0.516,0.258,-9985360.000
59,2.000,28.000,290.000,225.000,1.939,0.970,-13151443.000
60,2.000,29.000,284.000,199.000,3.442,1.721,-10574441.000
61,2.000,30.000,282.000,199.000,0.258,0.129,-15247817.000
62,2.000,31.000,283.000,197.000,0.288,0.144,-14527693.000
