 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,372.000,418.000,-1.000,-1.000,-15789768.000
2,1.000,2.000,368.000,413.000,0.826,0.413,-16641004.000
3,1.000,3.000,393.000,392.000,4.212,2.106,-16514304.000
4,1.000,4.000,374.000,386.000,2.570,1.285,-14864640.000
5,1.000,5.000,384.000,387.000,1.296,0.648,-14605521.000
6,1.000,6.000,380.000,387.000,0.516,0.258,-11111346.000
7,1.000,7.000,373.000,380.000,1.277,0.639,-14536152.000
8,1.000,8.000,367.000,375.000,1.008,0.504,-12102829.000
9,1.000,9.000,367.000,375.000,0.000,0.000,-13880289.000
10,1.000,10.000,332.000,372.000,4.532,2.266,-4864156.000
11,1.000,11.000,350.000,371.000,2.326,1.163,-13679327.000
12,1.000,12.000,331.000,368.000,2.481,1.241,-7102082.000
13,1.000,13.000,324.000,357.000,1.682,0.841,-8156578.000
14,1.000,14.000,315.000,355.000,1.189,0.595,-9536916.000
15,1.000,15.000,288.000,342.000,3.866,1.933,-6309422.000
16,1.000,16.000,295.000,338.000,1.040,0.520,-10062996.000
17,1.000,17.000,295.000,327.000,1.419,0.710,-14271970.000
18,1.000,18.000,278.000,297.000,4.448,2.224,-11769551.000
19,1.000,19.000,287.000,270.000,3.671,1.836,-9272490.000
20,1.000,20.000,300.000,268.000,1.697,0.848,-12955858.000
21,1.000,21.000,300.000,268.000,0.000,0.000,-5785209.000
22,1.000,22.000,300.000,267.000,0.129,0.064,-7295887.000
23,1.000,23.000,305.000,242.000,3.289,1.644,-10319498.000
24,1.000,24.000,312.000,226.000,2.253,1.126,-13085150.000
25,1.000,25.000,314.000,226.000,0.258,0.129,-13483213.000
26,1.000,26.000,320.000,194.000,4.200,2.100,-13481683.000
27,1.000,27.000,349.000,182.000,4.049,2.024,-10255006.000
28,1.000,28.000,380.000,205.000,4.979,2.490,-13084370.000
29,1.000,29.000,404.000,222.000,3.794,1.897,-12363262.000
30,1.000,30.000,417.000,230.000,1.969,0.985,-10385130.000
31,1.000,31.000,442.000,244.000,3.696,1.848,-14076141.000
32,2.000,1.000,302.000,307.000,-1.000,-1.000,-16116455.000
33,2.000,2.000,290.000,315.000,1.860,0.930,-16773870.000
34,2.000,3.000,315.000,294.000,4.212,2.106,-16573952.000
35,2.000,4.000,272.000,306.000,5.759,2.879,-16372691.000
36,2.000,5.000,269.000,304.000,0.465,0.233,-10585742.000
37,2.000,6.000,267.000,280.000,3.107,1.553,-13486288.000
38,2.000,7.000,254.000,296.000,2.659,1.330,-14469835.000
39,2.000,8.000,295.000,274.000,6.002,3.001,-13681624.000
40,2.000,9.000,283.000,256.000,2.791,1.395,-11375016.000
41,2.000,10.000,268.000,243.000,2.561,1.280,-11903679.000
42,2.000,11.000,305.000,254.000,4.979,2.490,-14202101.000
43,2.000,12.000,321.000,230.000,3.721,1.860,-14595759.000
44,2.000,13.000,323.000,234.000,0.577,0.288,-14930679.000
45,2.000,14.000,323.000,211.000,2.967,1.484,-13020129.000
46,2.000,15.000,342.000,213.000,2.465,1.232,-15124715.000
47,2.000,16.000,358.000,218.000,2.162,1.081,-9396365.000
48,2.000,17.000,379.000,222.000,2.758,1.379,-10250658.000
49,2.000,18.000,357.000,184.000,5.664,2.832,-14670057.000
50,2.000,19.000,358.000,158.000,3.356,1.678,-13805801.000
51,2.000,20.000,358.000,147.000,1.419,0.710,-14469859.000
52,2.000,21.000,402.000,197.000,8.592,4.296,-9791648.000
53,2.000,22.000,410.000,172.000,3.386,1.693,-13811921.000
54,2.000,23.000,429.000,178.000,2.570,1.285,-14863328.000
55,2.000,24.000,402.000,238.000,8.488,4.244,-13749210.000
56,2.000,25.000,402.000,265.000,3.483,1.742,-11174593.000
57,2.000,26.000,445.000,272.000,5.620,2.810,-10981840.000
58,2.000,27.000,476.000,282.000,4.202,2.101,-11836373.000
59,2.000,28.000,466.000,330.000,6.325,3.162,-6900590.000
60,2.000,29.000,475.000,347.000,2.481,1.241,-12359368.000
61,2.000,30.000,499.000,364.000,3.794,1.897,-13681364.000
62,2.000,31.000,492.000,387.000,3.101,1.551,-13612769.000
