 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,340.000,234.000,-1.000,-1.000,-16579328.000
2,1.000,2.000,347.000,195.000,5.111,2.556,-16645632.000
3,1.000,3.000,351.000,194.000,0.532,0.266,-16181504.000
4,1.000,4.000,347.000,194.000,0.516,0.258,-13679338.000
5,1.000,5.000,326.000,189.000,2.785,1.392,-15259891.000
6,1.000,6.000,297.000,179.000,3.957,1.979,-8283775.000
7,1.000,7.000,285.000,162.000,2.684,1.342,-13549258.000
8,1.000,8.000,282.000,143.000,2.481,1.241,-13614799.000
9,1.000,9.000,298.000,132.000,2.505,1.252,-5651291.000
10,1.000,10.000,303.000,103.000,3.796,1.898,-13218493.000
11,1.000,11.000,325.000,94.000,3.066,1.533,-14468309.000
12,1.000,12.000,335.000,85.000,1.736,0.868,-11968935.000
13,1.000,13.000,348.000,70.000,2.561,1.280,-12759243.000
14,1.000,14.000,366.000,64.000,2.448,1.224,-2035472.000
15,1.000,15.000,385.000,37.000,4.259,2.129,-12629173.000
16,1.000,16.000,405.000,19.000,3.471,1.736,-11642567.000
17,2.000,1.000,264.000,75.000,-1.000,-1.000,-16777216.000
18,2.000,2.000,284.000,65.000,2.885,1.442,-16777212.000
19,2.000,3.000,298.000,61.000,1.878,0.939,-16711424.000
20,2.000,4.000,308.000,55.000,1.504,0.752,-12558263.000
21,2.000,5.000,316.000,45.000,1.652,0.826,-16051452.000
22,2.000,6.000,352.000,32.000,4.938,2.469,-11772095.000
23,2.000,7.000,356.000,14.000,2.379,1.189,-7820657.000
24,2.000,8.000,386.000,10.000,3.904,1.952,-11837878.000
25,2.000,9.000,401.000,6.000,2.003,1.001,-14797031.000
26,2.000,10.000,431.000,2.000,3.904,1.952,-14469859.000
