 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,433.000,167.000,-1.000,-1.000,-16711675.000
2,1.000,2.000,428.000,174.000,1.110,0.555,-16776192.000
3,1.000,3.000,428.000,174.000,0.000,0.000,-16776192.000
4,1.000,4.000,423.000,173.000,0.658,0.329,-16775680.000
5,1.000,5.000,423.000,175.000,0.258,0.129,-16770816.000
6,1.000,6.000,426.000,174.000,0.408,0.204,-14669278.000
7,1.000,7.000,430.000,186.000,1.632,0.816,-13744093.000
8,1.000,8.000,447.000,191.000,2.286,1.143,-11631544.000
9,1.000,9.000,447.000,192.000,0.129,0.064,-13016020.000
10,1.000,10.000,443.000,192.000,0.516,0.258,-14730711.000
11,1.000,11.000,417.000,212.000,4.232,2.116,-14669279.000
12,1.000,12.000,417.000,212.000,0.000,0.000,-14669799.000
13,1.000,13.000,421.000,216.000,0.730,0.365,-14998764.000
14,1.000,14.000,425.000,220.000,0.730,0.365,-14472167.000
15,1.000,15.000,425.000,217.000,0.387,0.194,-14403817.000
16,1.000,16.000,427.000,217.000,0.258,0.129,-10975683.000
17,1.000,17.000,446.000,253.000,5.251,2.626,-13811953.000
18,1.000,18.000,446.000,244.000,1.161,0.580,-12559069.000
19,1.000,19.000,445.000,244.000,0.129,0.064,-13675741.000
20,1.000,20.000,451.000,266.000,2.942,1.471,-9597377.000
21,1.000,21.000,455.000,262.000,0.730,0.365,-12100305.000
22,1.000,22.000,455.000,269.000,0.903,0.452,-14530529.000
23,1.000,23.000,456.000,269.000,0.129,0.064,-13873362.000
24,1.000,24.000,490.000,311.000,6.971,3.485,-11705799.000
25,1.000,25.000,476.000,306.000,1.918,0.959,-13480893.000
26,1.000,26.000,475.000,305.000,0.182,0.091,-9793682.000
27,1.000,27.000,486.000,303.000,1.442,0.721,-12170692.000
28,1.000,28.000,486.000,303.000,0.000,0.000,-10195381.000
29,1.000,29.000,551.000,297.000,8.421,4.210,-14012896.000
30,1.000,30.000,532.000,306.000,2.712,1.356,-9861544.000
31,1.000,31.000,532.000,306.000,0.000,0.000,-8941707.000
32,2.000,1.000,492.000,284.000,-1.000,-1.000,-16643071.000
33,2.000,2.000,452.000,309.000,6.085,3.042,-16776704.000
34,2.000,3.000,406.000,285.000,6.693,3.347,-15195900.000
35,2.000,4.000,401.000,276.000,1.328,0.664,-15660275.000
36,2.000,5.000,396.000,276.000,0.645,0.322,-14733309.000
37,2.000,6.000,452.000,301.000,7.911,3.956,-14405357.000
38,2.000,7.000,488.000,278.000,5.511,2.755,-14338790.000
39,2.000,8.000,502.000,289.000,2.297,1.148,-14337772.000
40,2.000,9.000,515.000,292.000,1.721,0.861,-13482990.000
41,2.000,10.000,520.000,288.000,0.826,0.413,-12299496.000
42,2.000,11.000,506.000,310.000,3.364,1.682,-11442914.000
43,2.000,12.000,486.000,340.000,4.651,2.326,-12165338.000
44,2.000,13.000,501.000,353.000,2.561,1.280,-7491428.000
45,2.000,14.000,519.000,334.000,3.376,1.688,-12233937.000
46,2.000,15.000,547.000,292.000,6.512,3.256,-7755401.000
47,2.000,16.000,556.000,292.000,1.161,0.580,-14206938.000
48,2.000,17.000,564.000,286.000,1.290,0.645,-13219818.000
49,2.000,18.000,578.000,273.000,2.465,1.232,-11705037.000
50,2.000,19.000,593.000,271.000,1.952,0.976,-14074842.000
51,2.000,20.000,598.000,269.000,0.695,0.347,-11177927.000
52,2.000,21.000,576.000,257.000,3.233,1.616,-14535903.000
53,2.000,22.000,556.000,225.000,4.868,2.434,-13615590.000
54,2.000,23.000,564.000,209.000,2.308,1.154,-12955353.000
55,2.000,24.000,570.000,198.000,1.616,0.808,-13878741.000
56,2.000,25.000,572.000,185.000,1.697,0.848,-11901378.000
57,2.000,26.000,552.000,194.000,2.829,1.415,-14471399.000
58,2.000,27.000,506.000,207.000,6.166,3.083,-14208967.000
59,2.000,28.000,491.000,203.000,2.003,1.001,-13412557.000
60,2.000,29.000,478.000,192.000,2.197,1.098,-14068680.000
61,2.000,30.000,463.000,182.000,2.326,1.163,-12553388.000
62,2.000,31.000,473.000,227.000,5.947,2.973,-11178721.000
