 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,413.000,105.000,-1.000,-1.000,-16776960.000
2,1.000,2.000,419.000,99.000,1.095,0.547,-16776960.000
3,1.000,3.000,420.000,99.000,0.129,0.064,-16775424.000
4,1.000,4.000,427.000,109.000,1.575,0.787,-16118008.000
5,1.000,5.000,422.000,103.000,1.008,0.504,-14470886.000
6,1.000,6.000,418.000,103.000,0.516,0.258,-13352918.000
7,1.000,7.000,439.000,119.000,3.406,1.703,-14205137.000
8,1.000,8.000,422.000,106.000,2.761,1.380,-13219006.000
9,1.000,9.000,422.000,101.000,0.645,0.322,-10388114.000
10,1.000,10.000,387.000,113.000,4.773,2.386,-12757162.000
11,1.000,11.000,393.000,113.000,0.774,0.387,-14335424.000
12,1.000,12.000,393.000,113.000,0.000,0.000,-15189965.000
13,1.000,13.000,402.000,113.000,1.161,0.580,-14398663.000
14,1.000,14.000,402.000,113.000,0.000,0.000,-14398915.000
15,1.000,15.000,402.000,114.000,0.129,0.064,-14926288.000
16,1.000,16.000,402.000,114.000,0.000,0.000,-7094835.000
17,1.000,17.000,402.000,131.000,2.193,1.096,-15189714.000
18,1.000,18.000,400.000,125.000,0.816,0.408,-15321570.000
19,1.000,19.000,406.000,124.000,0.785,0.392,-15321557.000
20,1.000,20.000,406.000,123.000,0.129,0.064,-15253723.000
21,1.000,21.000,408.000,138.000,1.952,0.976,-15388382.000
22,1.000,22.000,408.000,138.000,0.000,0.000,-14925010.000
23,1.000,23.000,412.000,132.000,0.930,0.465,-15649244.000
24,1.000,24.000,412.000,132.000,0.000,0.000,-14597072.000
25,1.000,25.000,415.000,132.000,0.387,0.194,-15584228.000
26,1.000,26.000,415.000,134.000,0.258,0.129,-15520468.000
27,1.000,27.000,415.000,134.000,0.000,0.000,-15387853.000
28,1.000,28.000,415.000,134.000,0.000,0.000,-14068695.000
29,1.000,29.000,415.000,134.000,0.000,0.000,-11898789.000
30,1.000,30.000,415.000,135.000,0.129,0.064,-11503247.000
31,1.000,31.000,419.000,135.000,0.516,0.258,-11700634.000
32,2.000,1.000,514.000,168.000,-1.000,-1.000,-16052212.000
33,2.000,2.000,512.000,168.000,0.258,0.129,-16049661.000
34,2.000,3.000,512.000,168.000,0.000,0.000,-15657454.000
35,2.000,4.000,512.000,168.000,0.000,0.000,-16312829.000
36,2.000,5.000,513.000,175.000,0.912,0.456,-12231106.000
37,2.000,6.000,513.000,175.000,0.000,0.000,-10389679.000
38,2.000,7.000,513.000,175.000,0.000,0.000,-12894164.000
39,2.000,8.000,514.000,175.000,0.129,0.064,-11639226.000
40,2.000,9.000,514.000,175.000,0.000,0.000,-11442100.000
41,2.000,10.000,472.000,183.000,5.515,2.758,-11376549.000
42,2.000,11.000,464.000,183.000,1.032,0.516,-12492201.000
43,2.000,12.000,465.000,181.000,0.288,0.144,-14136256.000
44,2.000,13.000,478.000,177.000,1.755,0.877,-14794962.000
45,2.000,14.000,484.000,175.000,0.816,0.408,-16043473.000
46,2.000,15.000,489.000,180.000,0.912,0.456,-10912666.000
47,2.000,16.000,489.000,183.000,0.387,0.194,-11110305.000
48,2.000,17.000,489.000,193.000,1.290,0.645,-12887477.000
49,2.000,18.000,486.000,194.000,0.408,0.204,-14859215.000
50,2.000,19.000,486.000,199.000,0.645,0.322,-15386325.000
51,2.000,20.000,488.000,206.000,0.939,0.470,-14400204.000
52,2.000,21.000,488.000,207.000,0.129,0.064,-15781073.000
53,2.000,22.000,488.000,215.000,1.032,0.516,-12756169.000
54,2.000,23.000,488.000,217.000,0.258,0.129,-13020095.000
55,2.000,24.000,497.000,217.000,1.161,0.580,-10188399.000
56,2.000,25.000,498.000,218.000,0.182,0.091,-10057341.000
57,2.000,26.000,500.000,221.000,0.465,0.233,-10781567.000
58,2.000,27.000,509.000,223.000,1.189,0.595,-12887206.000
59,2.000,28.000,499.000,215.000,1.652,0.826,-9398625.000
60,2.000,29.000,480.000,214.000,2.454,1.227,-15649243.000
61,2.000,30.000,468.000,222.000,1.860,0.930,-16239577.000
62,2.000,31.000,452.000,220.000,2.080,1.040,-10781091.000
