 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,332.000,348.000,-1.000,-1.000,-15917531.000
2,1.000,2.000,327.000,345.000,0.752,0.376,-16508662.000
3,1.000,3.000,326.000,345.000,0.129,0.064,-16379376.000
4,1.000,4.000,325.000,351.000,0.785,0.392,-14999291.000
5,1.000,5.000,315.000,341.000,1.824,0.912,-14004722.000
6,1.000,6.000,301.000,339.000,1.824,0.912,-13155804.000
7,1.000,7.000,301.000,337.000,0.258,0.129,-13085653.000
8,1.000,8.000,306.000,340.000,0.752,0.376,-6764645.000
9,1.000,9.000,300.000,340.000,0.774,0.387,-14007766.000
10,1.000,10.000,304.000,340.000,0.516,0.258,-9591953.000
11,1.000,11.000,300.000,339.000,0.532,0.266,-14663127.000
12,1.000,12.000,300.000,337.000,0.258,0.129,-13346504.000
13,1.000,13.000,289.000,330.000,1.682,0.841,-14727351.000
14,1.000,14.000,289.000,334.000,0.516,0.258,-12687052.000
15,1.000,15.000,276.000,321.000,2.372,1.186,-14992092.000
16,1.000,16.000,272.000,321.000,0.516,0.258,-14334154.000
17,1.000,17.000,268.000,321.000,0.516,0.258,-11501752.000
18,1.000,18.000,267.000,316.000,0.658,0.329,-12951744.000
19,1.000,19.000,267.000,316.000,0.000,0.000,-13082313.000
20,1.000,20.000,267.000,317.000,0.129,0.064,-14133962.000
21,1.000,21.000,267.000,317.000,0.000,0.000,-13344454.000
22,1.000,22.000,267.000,317.000,0.000,0.000,-13082052.000
23,1.000,23.000,264.000,312.000,0.752,0.376,-12622532.000
24,1.000,24.000,257.000,308.000,1.040,0.520,-10445993.000
25,1.000,25.000,254.000,308.000,0.387,0.194,-12952770.000
26,1.000,26.000,250.000,308.000,0.516,0.258,-14863817.000
27,1.000,27.000,251.000,308.000,0.129,0.064,-11239078.000
28,1.000,28.000,242.000,297.000,1.833,0.917,-8208207.000
29,1.000,29.000,227.000,297.000,1.935,0.968,-14991850.000
30,1.000,30.000,222.000,288.000,1.328,0.664,-13149099.000
31,1.000,31.000,223.000,289.000,0.182,0.091,-13213103.000
32,2.000,1.000,182.000,309.000,-1.000,-1.000,-16711424.000
33,2.000,2.000,182.000,289.000,2.580,1.290,-16774912.000
34,2.000,3.000,178.000,287.000,0.577,0.288,-15779316.000
35,2.000,4.000,193.000,323.000,5.031,2.516,-16119296.000
36,2.000,5.000,178.000,314.000,2.257,1.128,-14934769.000
37,2.000,6.000,172.000,307.000,1.189,0.595,-13485525.000
38,2.000,7.000,181.000,315.000,1.553,0.777,-12694718.000
39,2.000,8.000,184.000,320.000,0.752,0.376,-13352397.000
40,2.000,9.000,184.000,325.000,0.645,0.322,-14075340.000
41,2.000,10.000,175.000,308.000,2.481,1.241,-13680319.000
42,2.000,11.000,169.000,291.000,2.326,1.163,-14337483.000
43,2.000,12.000,163.000,305.000,1.965,0.982,-14270912.000
44,2.000,13.000,163.000,316.000,1.419,0.710,-14401995.000
45,2.000,14.000,148.000,285.000,4.443,2.221,-13682374.000
46,2.000,15.000,144.000,254.000,4.032,2.016,-13479882.000
47,2.000,16.000,130.000,303.000,6.574,3.287,-14075578.000
48,2.000,17.000,147.000,309.000,2.326,1.163,-12760007.000
49,2.000,18.000,153.000,270.000,5.090,2.545,-14340046.000
50,2.000,19.000,137.000,305.000,4.964,2.482,-14011077.000
51,2.000,20.000,132.000,294.000,1.559,0.779,-13551029.000
52,2.000,21.000,155.000,243.000,7.217,3.609,-13215689.000
53,2.000,22.000,124.000,308.000,9.290,4.645,-13879996.000
54,2.000,23.000,125.000,283.000,3.228,1.614,-14339017.000
55,2.000,24.000,118.000,268.000,2.135,1.068,-14795467.000
56,2.000,25.000,149.000,248.000,4.759,2.380,-13419202.000
57,2.000,26.000,114.000,242.000,4.581,2.290,-14336703.000
58,2.000,27.000,101.000,285.000,5.795,2.897,-12961212.000
59,2.000,28.000,100.000,240.000,5.806,2.903,-14731212.000
60,2.000,29.000,101.000,236.000,0.532,0.266,-14536647.000
61,2.000,30.000,97.000,233.000,0.645,0.322,-14010560.000
62,2.000,31.000,106.000,216.000,2.481,1.241,-14141895.000
