 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,289.000,224.000,-1.000,-1.000,-16447429.000
2,1.000,2.000,296.000,222.000,0.939,0.470,-15329511.000
3,1.000,3.000,294.000,215.000,0.939,0.470,-14461638.000
4,1.000,4.000,294.000,218.000,0.387,0.194,-14134247.000
5,1.000,5.000,294.000,218.000,0.000,0.000,-9403036.000
6,1.000,6.000,294.000,219.000,0.129,0.064,-10123920.000
7,1.000,7.000,295.000,220.000,0.182,0.091,-12620472.000
8,1.000,8.000,298.000,217.000,0.547,0.274,-12095131.000
9,1.000,9.000,304.000,217.000,0.774,0.387,-14858950.000
10,1.000,10.000,304.000,216.000,0.129,0.064,-14788535.000
11,1.000,11.000,305.000,216.000,0.129,0.064,-13149862.000
12,1.000,12.000,309.000,218.000,0.577,0.288,-7424608.000
13,1.000,13.000,304.000,210.000,1.217,0.608,-13410215.000
14,1.000,14.000,307.000,206.000,0.645,0.322,-13805751.000
15,1.000,15.000,311.000,212.000,0.930,0.465,-9723796.000
16,1.000,16.000,310.000,210.000,0.288,0.144,-11306105.000
17,1.000,17.000,319.000,209.000,1.168,0.584,-15319213.000
18,1.000,18.000,312.000,207.000,0.939,0.470,-13675695.000
19,1.000,19.000,314.000,214.000,0.939,0.470,-10776191.000
20,1.000,20.000,320.000,207.000,1.189,0.595,-12891320.000
21,1.000,21.000,329.000,217.000,1.736,0.868,-14400447.000
22,1.000,22.000,328.000,216.000,0.182,0.091,-14136782.000
23,1.000,23.000,335.000,217.000,0.912,0.456,-13540520.000
24,1.000,24.000,336.000,225.000,1.040,0.520,-15317697.000
25,1.000,25.000,333.000,225.000,0.387,0.194,-14204105.000
26,1.000,26.000,338.000,227.000,0.695,0.347,-14927828.000
27,1.000,27.000,337.000,234.000,0.912,0.456,-14267062.000
28,1.000,28.000,337.000,240.000,0.774,0.387,-13674673.000
29,1.000,29.000,337.000,249.000,1.161,0.580,-14266289.000
30,1.000,30.000,332.000,263.000,1.918,0.959,-13942214.000
31,1.000,31.000,331.000,272.000,1.168,0.584,-14337483.000
32,2.000,1.000,336.000,281.000,-1.000,-1.000,-16710617.000
33,2.000,2.000,336.000,281.000,0.000,0.000,-16700106.000
34,2.000,3.000,336.000,273.000,1.032,0.516,-16773348.000
35,2.000,4.000,325.000,273.000,1.419,0.710,-12101827.000
36,2.000,5.000,330.000,285.000,1.677,0.838,-10520996.000
37,2.000,6.000,336.000,283.000,0.816,0.408,-10716023.000
38,2.000,7.000,334.000,283.000,0.258,0.129,-10781277.000
39,2.000,8.000,330.000,286.000,0.645,0.322,-8608592.000
40,2.000,9.000,330.000,270.000,2.064,1.032,-7421005.000
41,2.000,10.000,332.000,287.000,2.208,1.104,-10181456.000
42,2.000,11.000,332.000,281.000,0.774,0.387,-14592418.000
43,2.000,12.000,328.000,285.000,0.730,0.365,-13410488.000
44,2.000,13.000,310.000,295.000,2.656,1.328,-9793942.000
45,2.000,14.000,313.000,303.000,1.102,0.551,-10583460.000
46,2.000,15.000,313.000,297.000,0.774,0.387,-10912917.000
47,2.000,16.000,312.000,299.000,0.288,0.144,-11110818.000
48,2.000,17.000,310.000,300.000,0.288,0.144,-9465479.000
49,2.000,18.000,308.000,302.000,0.365,0.182,-8410461.000
50,2.000,19.000,308.000,310.000,1.032,0.516,-10975096.000
51,2.000,20.000,297.000,283.000,3.761,1.880,-5383706.000
52,2.000,21.000,289.000,281.000,1.064,0.532,-9924201.000
53,2.000,22.000,283.000,275.000,1.095,0.547,-13799804.000
54,2.000,23.000,275.000,275.000,1.032,0.516,-14198163.000
55,2.000,24.000,271.000,274.000,0.532,0.266,-12093824.000
56,2.000,25.000,262.000,272.000,1.189,0.595,-11234671.000
57,2.000,26.000,257.000,271.000,0.658,0.329,-4131335.000
58,2.000,27.000,252.000,266.000,0.912,0.456,-11697778.000
59,2.000,28.000,247.000,266.000,0.645,0.322,-15185082.000
60,2.000,29.000,241.000,266.000,0.774,0.387,-13144220.000
61,2.000,30.000,237.000,266.000,0.516,0.258,-10844320.000
62,2.000,31.000,230.000,266.000,0.903,0.452,-12553903.000
