 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,101.000,147.000,-1.000,-1.000,-16707513.000
2,1.000,2.000,98.000,147.000,0.387,0.194,-12881794.000
3,1.000,3.000,101.000,147.000,0.387,0.194,-15977369.000
4,1.000,4.000,101.000,147.000,0.000,0.000,-14460796.000
5,1.000,5.000,101.000,147.000,0.000,0.000,-8872518.000
6,1.000,6.000,104.000,147.000,0.387,0.194,-13877408.000
7,1.000,7.000,104.000,147.000,0.000,0.000,-14204574.000
8,1.000,8.000,104.000,147.000,0.000,0.000,-14204320.000
9,1.000,9.000,112.000,150.000,1.102,0.551,-13937562.000
10,1.000,10.000,127.000,149.000,1.939,0.970,-15519931.000
11,1.000,11.000,133.000,146.000,0.865,0.433,-14865621.000
12,1.000,12.000,135.000,146.000,0.258,0.129,-14863051.000
13,1.000,13.000,135.000,146.000,0.000,0.000,-14337475.000
14,1.000,14.000,142.000,142.000,1.040,0.520,-11904175.000
15,1.000,15.000,146.000,145.000,0.645,0.322,-14269633.000
16,1.000,16.000,150.000,146.000,0.532,0.266,-14470611.000
17,1.000,17.000,149.000,146.000,0.129,0.064,-15060443.000
18,1.000,18.000,149.000,146.000,0.000,0.000,-14732495.000
19,1.000,19.000,149.000,146.000,0.000,0.000,-14799314.000
20,1.000,20.000,149.000,146.000,0.000,0.000,-14863567.000
21,1.000,21.000,149.000,146.000,0.000,0.000,-14863819.000
22,1.000,22.000,152.000,146.000,0.387,0.194,-14798277.000
23,1.000,23.000,152.000,146.000,0.000,0.000,-14600631.000
24,1.000,24.000,152.000,146.000,0.000,0.000,-14468783.000
25,1.000,25.000,146.000,146.000,0.774,0.387,-14664343.000
26,1.000,26.000,146.000,146.000,0.000,0.000,-14993308.000
27,1.000,27.000,146.000,150.000,0.516,0.258,-14601132.000
28,1.000,28.000,146.000,149.000,0.129,0.064,-14864820.000
29,1.000,29.000,177.000,143.000,4.073,2.037,-15326923.000
30,1.000,30.000,183.000,143.000,0.774,0.387,-16366760.000
31,1.000,31.000,217.000,174.000,5.935,2.968,-14735315.000
32,2.000,1.000,248.000,231.000,-1.000,-1.000,-16776704.000
33,2.000,2.000,250.000,231.000,0.258,0.129,-16644088.000
34,2.000,3.000,240.000,235.000,1.389,0.695,-16772864.000
35,2.000,4.000,231.000,240.000,1.328,0.664,-15718912.000
36,2.000,5.000,231.000,233.000,0.903,0.452,-14668509.000
37,2.000,6.000,231.000,239.000,0.774,0.387,-14732772.000
38,2.000,7.000,229.000,239.000,0.258,0.129,-14799845.000
39,2.000,8.000,223.000,246.000,1.189,0.595,-13485761.000
40,2.000,9.000,216.000,252.000,1.189,0.595,-12168133.000
41,2.000,10.000,227.000,247.000,1.559,0.779,-14012368.000
42,2.000,11.000,222.000,247.000,0.645,0.322,-13753300.000
43,2.000,12.000,218.000,253.000,0.930,0.465,-13417414.000
44,2.000,13.000,218.000,253.000,0.000,0.000,-13549260.000
45,2.000,14.000,200.000,263.000,2.656,1.328,-14273759.000
46,2.000,15.000,233.000,249.000,4.624,2.312,-14205658.000
47,2.000,16.000,219.000,242.000,2.019,1.010,-14668509.000
48,2.000,17.000,189.000,252.000,4.079,2.040,-13217998.000
49,2.000,18.000,177.000,256.000,1.632,0.816,-13024446.000
50,2.000,19.000,199.000,252.000,2.885,1.442,-13549535.000
51,2.000,20.000,207.000,251.000,1.040,0.520,-13746138.000
52,2.000,21.000,236.000,230.000,4.619,2.309,-15193831.000
53,2.000,22.000,255.000,233.000,2.481,1.241,-14734553.000
54,2.000,23.000,265.000,231.000,1.316,0.658,-14405594.000
55,2.000,24.000,261.000,224.000,1.040,0.520,-10058145.000
56,2.000,25.000,258.000,223.000,0.408,0.204,-12298439.000
57,2.000,26.000,247.000,223.000,1.419,0.710,-15259116.000
58,2.000,27.000,180.000,248.000,9.225,4.613,-10783410.000
59,2.000,28.000,165.000,249.000,1.939,0.970,-12825283.000
60,2.000,29.000,180.000,281.000,4.559,2.280,-14141638.000
61,2.000,30.000,161.000,282.000,2.454,1.227,-9733315.000
62,2.000,31.000,161.000,289.000,0.903,0.452,-4075341.000
