 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,143.000,232.000,-1.000,-1.000,-16776926.000
2,1.000,2.000,143.000,237.000,0.645,0.322,-16777201.000
3,1.000,3.000,145.000,237.000,0.258,0.129,-16775145.000
4,1.000,4.000,146.000,237.000,0.129,0.064,-16767473.000
5,1.000,5.000,146.000,237.000,0.000,0.000,-14927815.000
6,1.000,6.000,136.000,243.000,1.504,0.752,-13546175.000
7,1.000,7.000,128.000,244.000,1.040,0.520,-13944255.000
8,1.000,8.000,99.000,259.000,4.212,2.106,-14736853.000
9,1.000,9.000,102.000,259.000,0.387,0.194,-14271944.000
10,1.000,10.000,88.000,260.000,1.811,0.905,-14667729.000
11,1.000,11.000,85.000,260.000,0.387,0.194,-14931414.000
12,1.000,12.000,64.000,259.000,2.712,1.356,-14994134.000
13,1.000,13.000,64.000,259.000,0.000,0.000,-14930133.000
14,1.000,14.000,30.000,236.000,5.295,2.648,-14405069.000
15,1.000,15.000,2.000,233.000,3.633,1.816,-10908547.000
16,2.000,1.000,9.000,295.000,-1.000,-1.000,-15727313.000
17,2.000,2.000,9.000,281.000,1.806,0.903,-13351643.000
18,2.000,3.000,11.000,289.000,1.064,0.532,-16644850.000
19,2.000,4.000,6.000,289.000,0.645,0.322,-14867681.000
20,2.000,5.000,1.000,292.000,0.752,0.376,-12762832.000
21,2.000,6.000,4.000,274.000,2.354,1.177,-12958140.000
22,2.000,7.000,4.000,278.000,0.516,0.258,-11839671.000
23,2.000,8.000,4.000,257.000,2.709,1.354,-13355982.000
