 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,347.000,155.000,-1.000,-1.000,-16776956.000
2,1.000,2.000,336.000,157.000,1.442,0.721,-16706045.000
3,1.000,3.000,334.000,153.000,0.577,0.288,-15651304.000
4,1.000,4.000,334.000,146.000,0.903,0.452,-16768512.000
5,1.000,5.000,334.000,140.000,0.774,0.387,-5121599.000
6,1.000,6.000,334.000,141.000,0.129,0.064,-14008522.000
7,1.000,7.000,334.000,141.000,0.000,0.000,-15190736.000
8,1.000,8.000,334.000,137.000,0.516,0.258,-6893374.000
9,1.000,9.000,334.000,139.000,0.258,0.129,-12030628.000
10,1.000,10.000,334.000,139.000,0.000,0.000,-13344695.000
11,1.000,11.000,334.000,146.000,0.903,0.452,-15194853.000
12,1.000,12.000,334.000,142.000,0.516,0.258,-15455439.000
13,1.000,13.000,334.000,139.000,0.387,0.194,-12031920.000
14,1.000,14.000,334.000,139.000,0.000,0.000,-14070966.000
15,1.000,15.000,334.000,139.000,0.000,0.000,-15124683.000
16,1.000,16.000,334.000,139.000,0.000,0.000,-12954318.000
17,1.000,17.000,334.000,139.000,0.000,0.000,-14398414.000
18,1.000,18.000,334.000,139.000,0.000,0.000,-13808067.000
19,1.000,19.000,334.000,139.000,0.000,0.000,-14989269.000
20,1.000,20.000,339.000,139.000,0.645,0.322,-13744586.000
21,1.000,21.000,334.000,139.000,0.645,0.322,-13544887.000
22,1.000,22.000,333.000,141.000,0.288,0.144,-15193043.000
23,1.000,23.000,333.000,141.000,0.000,0.000,-15260370.000
24,1.000,24.000,333.000,136.000,0.645,0.322,-13414867.000
25,1.000,25.000,336.000,140.000,0.645,0.322,-14665167.000
26,1.000,26.000,341.000,140.000,0.645,0.322,-13743842.000
27,1.000,27.000,334.000,144.000,1.040,0.520,-15850732.000
28,1.000,28.000,334.000,141.000,0.387,0.194,-12880795.000
29,1.000,29.000,334.000,141.000,0.000,0.000,-13545148.000
30,1.000,30.000,335.000,141.000,0.129,0.064,-13277615.000
31,1.000,31.000,335.000,143.000,0.258,0.129,-16695745.000
32,2.000,1.000,332.000,270.000,-1.000,-1.000,-12432068.000
33,2.000,2.000,332.000,270.000,0.000,0.000,-14856155.000
34,2.000,3.000,325.000,267.000,0.982,0.491,-16578009.000
35,2.000,4.000,325.000,267.000,0.000,0.000,-13937864.000
36,2.000,5.000,325.000,263.000,0.516,0.258,-13679278.000
37,2.000,6.000,325.000,248.000,1.935,0.968,-9536136.000
38,2.000,7.000,330.000,251.000,0.752,0.376,-14333609.000
39,2.000,8.000,327.000,253.000,0.465,0.233,-11636623.000
40,2.000,9.000,324.000,253.000,0.387,0.194,-6302283.000
41,2.000,10.000,322.000,249.000,0.577,0.288,-9331825.000
42,2.000,11.000,322.000,249.000,0.000,0.000,-10189716.000
43,2.000,12.000,322.000,250.000,0.129,0.064,-5974339.000
44,2.000,13.000,322.000,251.000,0.129,0.064,-5251647.000
45,2.000,14.000,322.000,245.000,0.774,0.387,-7949931.000
46,2.000,15.000,323.000,243.000,0.288,0.144,-4859718.000
47,2.000,16.000,325.000,244.000,0.288,0.144,-2294292.000
48,2.000,17.000,325.000,242.000,0.258,0.129,-6700891.000
49,2.000,18.000,325.000,242.000,0.000,0.000,-5125452.000
50,2.000,19.000,325.000,239.000,0.387,0.194,-14395809.000
51,2.000,20.000,325.000,236.000,0.387,0.194,-13345700.000
52,2.000,21.000,326.000,240.000,0.532,0.266,-6832471.000
53,2.000,22.000,326.000,239.000,0.129,0.064,-11505563.000
54,2.000,23.000,324.000,236.000,0.465,0.233,-14135729.000
55,2.000,24.000,327.000,236.000,0.387,0.194,-5515055.000
56,2.000,25.000,325.000,236.000,0.258,0.129,-10841717.000
57,2.000,26.000,325.000,236.000,0.000,0.000,-10054006.000
58,2.000,27.000,325.000,234.000,0.258,0.129,-14195368.000
59,2.000,28.000,325.000,233.000,0.129,0.064,-14401734.000
60,2.000,29.000,325.000,233.000,0.000,0.000,-14401199.000
61,2.000,30.000,325.000,233.000,0.000,0.000,-13809585.000
62,2.000,31.000,325.000,237.000,0.516,0.258,-11698055.000
