 ,Angle,Length
1,90.168,11.242
2,87.005,11.322
3,87.005,11.322
4,89.015,11.456
5,89.507,11.455
6,89.507,11.455
7,89.507,11.455
8,89.507,11.455
9,89.507,11.455
10,89.507,11.455
11,89.507,11.455
12,89.507,11.455
13,89.507,11.455
14,89.507,11.455
15,89.507,11.455
16,89.507,11.455
17,89.507,11.455
18,89.507,11.455
19,89.507,11.455
20,89.507,11.455
21,88.260,11.887
22,87.607,11.810
23,87.207,12.126
24,88.956,12.606
25,89.402,12.572
26,89.402,12.572
27,89.095,12.474
28,90.302,12.440
29,90.309,12.194
