 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,115,151,-1.000,-1.000,-16777211
2,1,2,103,150,1.553,0.777,-16776901
3,1,3,111,155,1.217,0.608,-16443372
4,1,4,111,158,0.387,0.194,-13748721
5,1,5,108,154,0.645,0.323,-13484997
6,1,6,108,148,0.774,0.387,-13484484
7,1,7,105,148,0.387,0.194,-13221286
8,1,8,108,149,0.408,0.204,-13483708
9,1,9,116,153,1.154,0.577,-14405059
10,1,10,131,144,2.257,1.128,-14798536
11,1,11,131,147,0.387,0.194,-15258058
12,1,12,131,147,0.000,0.000,-15583927
13,1,13,138,149,0.939,0.470,-14535624
14,1,14,143,149,0.645,0.323,-13814473
15,1,15,146,149,0.387,0.194,-14734034
16,1,16,145,149,0.129,0.065,-14274002
17,1,17,147,149,0.258,0.129,-14208727
18,1,18,151,149,0.516,0.258,-14799568
19,1,19,143,152,1.102,0.551,-14274754
20,1,20,143,152,0.000,0.000,-14929871
21,1,21,142,150,0.288,0.144,-14470613
22,1,22,142,150,0.000,0.000,-14929873
23,1,23,150,150,1.032,0.516,-13679814
24,1,24,150,150,0.000,0.000,-14469063
25,1,25,152,150,0.258,0.129,-14141120
26,1,26,153,150,0.129,0.065,-14668242
27,1,27,153,150,0.000,0.000,-14733282
28,1,28,151,150,0.258,0.129,-15193303
29,1,29,182,147,4.018,2.009,-15194585
30,1,30,182,152,0.645,0.323,-15127262
31,1,31,213,169,4.561,2.280,-14733280
32,2,1,242,232,-1.000,-1.000,-16776704
33,2,2,239,232,0.387,0.194,-16776192
34,2,3,230,232,1.161,0.581,-16775935
35,2,4,230,232,0.000,0.000,-16444150
36,2,5,233,232,0.387,0.194,-14668508
37,2,6,234,237,0.658,0.329,-14471399
38,2,7,229,239,0.695,0.347,-14799845
39,2,8,216,241,1.697,0.848,-14273751
40,2,9,214,245,0.577,0.288,-13746385
41,2,10,231,245,2.193,1.097,-14799578
42,2,11,214,245,2.193,1.097,-14206685
43,2,12,216,251,0.816,0.408,-14734814
44,2,13,227,242,1.833,0.917,-15259367
45,2,14,205,262,3.835,1.918,-14276320
46,2,15,227,245,3.587,1.793,-15194085
47,2,16,216,241,1.510,0.755,-14668506
48,2,17,194,247,2.942,1.471,-14471915
49,2,18,183,255,1.755,0.877,-14928343
50,2,19,192,247,1.553,0.777,-14799574
51,2,20,217,242,3.289,1.644,-14538966
52,2,21,229,235,1.792,0.896,-15521751
53,2,22,258,222,4.100,2.050,-15324891
54,2,23,262,226,0.730,0.365,-15456475
55,2,24,249,224,1.697,0.848,-15259875
56,2,25,250,231,0.912,0.456,-14996446
57,2,26,250,219,1.548,0.774,-15587039
58,2,27,186,245,8.911,4.456,-14405334
59,2,28,169,252,2.372,1.186,-13351627
60,2,29,181,281,4.049,2.024,-14403787
61,2,30,162,282,2.454,1.227,-11509711
62,2,31,164,285,0.465,0.233,-13879505
