 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,376,407,-1.000,-1.000,-16777208
2,1,2,373,409,0.465,0.233,-16777204
3,1,3,389,388,3.406,1.703,-16051939
4,1,4,391,388,0.258,0.129,-15914726
5,1,5,386,385,0.752,0.376,-15128533
6,1,6,376,377,1.652,0.826,-13945548
7,1,7,372,376,0.532,0.266,-14668257
8,1,8,371,378,0.288,0.144,-14340842
9,1,9,366,375,0.752,0.376,-14471648
10,1,10,333,367,4.380,2.190,-9866669
11,1,11,337,363,0.730,0.365,-13353170
12,1,12,332,361,0.695,0.347,-3550782
13,1,13,322,359,1.316,0.658,-11841704
14,1,14,318,349,1.389,0.695,-13354442
15,1,15,299,342,2.612,1.306,-12169647
16,1,16,295,340,0.577,0.288,-12166594
17,1,17,295,327,1.677,0.839,-14271970
18,1,18,278,293,4.904,2.452,-13611721
19,1,19,293,281,2.478,1.239,-12499175
20,1,20,299,271,1.504,0.752,-12299997
21,1,21,294,267,0.826,0.413,-11380158
22,1,22,299,263,0.826,0.413,-10654633
23,1,23,314,246,2.925,1.462,-11576758
24,1,24,314,232,1.806,0.903,-12888821
25,1,25,316,224,1.064,0.532,-13946074
26,1,26,327,196,3.881,1.940,-14077131
27,1,27,357,191,3.923,1.962,-14012632
28,1,28,382,215,4.471,2.235,-14407136
29,1,29,405,229,3.473,1.737,-14406346
30,1,30,425,237,2.779,1.389,-14933472
31,1,31,445,247,2.885,1.442,-13949396
32,2,1,309,314,-1.000,-1.000,-16777216
33,2,2,293,318,2.128,1.064,-16645371
34,2,3,310,301,3.101,1.551,-16776448
35,2,4,276,313,4.651,2.326,-15657708
36,2,5,276,313,0.000,0.000,-14537692
37,2,6,269,282,4.100,2.050,-14406360
38,2,7,252,300,3.194,1.597,-13744596
39,2,8,297,276,6.579,3.290,-14342875
40,2,9,285,264,2.189,1.095,-14341596
41,2,10,264,250,3.256,1.628,-14210262
42,2,11,307,259,5.667,2.834,-14865383
43,2,12,321,242,2.841,1.420,-15128289
44,2,13,331,239,1.347,0.673,-15586538
45,2,14,322,217,3.066,1.533,-14996446
46,2,15,347,216,3.228,1.614,-15060967
47,2,16,357,228,2.015,1.008,-14079451
48,2,17,377,229,2.583,1.292,-14140383
49,2,18,360,184,6.205,3.103,-14210284
50,2,19,359,161,2.970,1.485,-14535390
51,2,20,357,148,1.697,0.848,-14931198
52,2,21,396,198,8.180,4.090,-15260127
53,2,22,412,176,3.509,1.755,-15586271
54,2,23,432,181,2.659,1.330,-13414374
55,2,24,410,234,7.403,3.701,-13483241
56,2,25,402,262,3.757,1.878,-13351396
57,2,26,445,269,5.620,2.810,-13747700
58,2,27,477,275,4.200,2.100,-13875679
59,2,28,470,327,6.769,3.384,-14006000
60,2,29,475,344,2.286,1.143,-14666209
61,2,30,495,367,3.932,1.966,-13612232
62,2,31,490,388,2.785,1.392,-9927606
