 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,82,286,-1.000,-1.000,-16709578
2,1,2,84,283,0.465,0.233,-16054470
3,1,3,89,281,0.695,0.347,-16643787
4,1,4,119,272,4.040,2.020,-16380631
5,1,5,116,270,0.465,0.233,-14535626
6,1,6,109,263,1.277,0.639,-12432819
7,1,7,109,256,0.903,0.452,-9734295
8,1,8,110,215,5.291,2.645,-12564432
9,1,9,92,213,2.336,1.168,-12366023
10,1,10,81,224,2.007,1.003,-13613261
11,1,11,72,248,3.307,1.653,-13484745
12,2,1,89,203,-1.000,-1.000,-16711675
13,2,2,81,221,2.541,1.271,-16777199
14,2,3,71,235,2.219,1.110,-16774898
15,2,4,53,204,4.624,2.312,-16775638
16,2,5,39,238,4.743,2.372,-7360892
17,2,6,55,262,3.721,1.860,-12435391
18,2,7,54,281,2.454,1.227,-11644851
19,2,8,41,301,3.077,1.539,-11511969
20,2,9,29,315,2.379,1.189,-10792363
21,2,10,12,326,2.612,1.306,-7962233
22,2,11,5,337,1.682,0.841,-11579828
23,2,12,2,344,0.982,0.491,-11971253
