 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,544,73,-1.000,-1.000,-16710912
2,1,2,553,71,1.189,0.595,-16775936
3,1,3,558,62,1.328,0.664,-16514044
4,1,4,561,44,2.354,1.177,-16776441
5,1,5,563,50,0.816,0.408,-13881562
6,1,6,560,69,2.481,1.241,-13417171
7,1,7,565,113,5.713,2.856,-10457013
8,1,8,581,131,3.107,1.553,-11838365
9,1,9,590,131,1.161,0.581,-13620441
10,1,10,584,128,0.865,0.433,-13946310
11,1,11,584,134,0.774,0.387,-12167856
12,1,12,598,149,2.647,1.323,-10521012
13,1,13,617,172,3.848,1.924,-12037289
14,1,14,614,168,0.645,0.323,-13747139
15,1,15,616,176,1.064,0.532,-13159630
16,1,16,621,184,1.217,0.608,-14538462
17,1,17,611,206,3.117,1.559,-14342366
18,1,18,612,207,0.182,0.091,-14145771
19,1,19,624,243,4.895,2.448,-13810385
20,1,20,615,238,1.328,0.664,-13940435
21,1,21,592,243,3.036,1.518,-10716600
22,1,22,564,243,3.612,1.806,-13552858
23,1,23,563,238,0.658,0.329,-14536428
24,1,24,559,237,0.532,0.266,-15522018
25,1,25,564,241,0.826,0.413,-13481683
26,1,26,559,241,0.645,0.323,-14212065
27,1,27,540,240,2.454,1.227,-14143437
28,1,28,541,238,0.288,0.144,-14210509
29,1,29,512,199,6.269,3.135,-14277074
30,1,30,523,175,3.406,1.703,-13615076
31,1,31,547,156,3.949,1.974,-13817560
32,2,1,534,154,-1.000,-1.000,-16776693
33,2,2,541,141,1.905,0.952,-16777214
34,2,3,543,148,0.939,0.470,-15590630
35,2,4,524,162,3.045,1.522,-16120315
36,2,5,615,130,12.444,6.222,-15788278
37,2,6,626,171,5.476,2.738,-12563149
38,2,7,632,208,4.835,2.418,-11444686
39,2,8,621,226,2.721,1.361,-13024723
40,2,9,634,218,1.969,0.985,-13945558
41,2,10,638,211,1.040,0.520,-13353935
42,2,11,622,220,2.368,1.184,-13945805
43,2,12,598,258,5.798,2.899,-13353947
44,2,13,580,277,3.376,1.688,-13815268
45,2,14,579,282,0.658,0.329,-14604004
46,2,15,565,272,2.219,1.110,-13425131
47,2,16,557,274,1.064,0.532,-14275540
48,2,17,526,256,4.624,2.312,-14013399
49,2,18,521,250,1.008,0.504,-13817558
50,2,19,496,236,3.696,1.848,-13615577
51,2,20,525,196,6.373,3.187,-14473182
52,2,21,503,172,4.200,2.100,-13813451
53,2,22,521,144,4.294,2.147,-14144985
54,2,23,516,148,0.826,0.413,-14537180
55,2,24,516,143,0.645,0.323,-14603735
56,2,25,528,142,1.553,0.777,-14995423
57,2,26,538,138,1.389,0.695,-15259365
58,2,27,549,132,1.616,0.808,-13883088
59,2,28,558,123,1.642,0.821,-13681624
60,2,29,574,97,3.938,1.969,-13808596
61,2,30,597,74,4.196,2.098,-14404816
62,2,31,637,91,5.607,2.803,-14734822
