 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,311,152,-1.000,-1.000,-16776924
2,1,2,310,151,0.182,0.091,-16768993
3,1,3,314,156,0.826,0.413,-15328980
4,1,4,314,154,0.258,0.129,-14538664
5,1,5,313,156,0.288,0.144,-11642266
6,1,6,313,156,0.000,0.000,-12165526
7,1,7,316,157,0.408,0.204,-12627880
8,1,8,316,154,0.387,0.194,-12499632
9,1,9,311,155,0.658,0.329,-11569513
10,1,10,317,157,0.816,0.408,-12103344
11,1,11,311,155,0.816,0.408,-11570305
12,1,12,314,155,0.387,0.194,-12429952
13,1,13,314,155,0.000,0.000,-12363918
14,1,14,314,155,0.000,0.000,-12759181
15,1,15,314,155,0.000,0.000,-12694674
16,1,16,314,155,0.000,0.000,-12954525
17,1,17,314,155,0.000,0.000,-12825224
18,1,18,314,155,0.000,0.000,-12954756
19,1,19,314,155,0.000,0.000,-12298376
20,1,20,310,155,0.516,0.258,-11305339
21,1,21,314,156,0.532,0.266,-11574143
22,1,22,314,156,0.000,0.000,-11705737
23,1,23,316,156,0.258,0.129,-11443085
24,1,24,317,159,0.408,0.204,-12359807
25,1,25,321,159,0.516,0.258,-13024669
26,1,26,321,159,0.000,0.000,-13285798
27,1,27,321,159,0.000,0.000,-13221545
28,1,28,321,159,0.000,0.000,-13614502
29,1,29,321,159,0.000,0.000,-13548444
30,1,30,321,159,0.000,0.000,-13347494
31,1,31,321,159,0.000,0.000,-12238243
32,2,1,405,163,-1.000,-1.000,-16776960
33,2,2,408,166,0.547,0.274,-16510461
34,2,3,411,175,1.224,0.612,-16776960
35,2,4,394,157,3.194,1.597,-16643071
36,2,5,398,159,0.577,0.288,-15323885
37,2,6,389,150,1.642,0.821,-15327987
38,2,7,390,148,0.288,0.144,-15652052
39,2,8,383,146,0.939,0.470,-15785683
40,2,9,394,162,2.505,1.252,-15260127
41,2,10,402,173,1.755,0.877,-15261154
42,2,11,386,148,3.829,1.914,-15326939
43,2,12,394,155,1.371,0.686,-15456969
44,2,13,402,177,3.020,1.510,-15786469
45,2,14,407,172,0.912,0.456,-15128282
46,2,15,399,158,2.080,1.040,-15259626
47,2,16,402,157,0.408,0.204,-15325920
48,2,17,402,151,0.774,0.387,-14663135
49,2,18,398,151,0.516,0.258,-14735315
50,2,19,399,157,0.785,0.392,-14799574
51,2,20,399,157,0.000,0.000,-14669019
52,2,21,394,146,1.559,0.779,-14668242
53,2,22,402,159,1.969,0.985,-15063777
54,2,23,401,144,1.939,0.970,-15127262
55,2,24,403,159,1.952,0.976,-15128559
56,2,25,410,158,0.912,0.456,-14736873
57,2,26,411,155,0.408,0.204,-15786485
58,2,27,411,155,0.000,0.000,-15591410
59,2,28,411,157,0.258,0.129,-15785984
60,2,29,411,153,0.516,0.258,-15327987
61,2,30,408,150,0.547,0.274,-14276589
62,2,31,406,162,1.569,0.785,-14932971
