 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,500,274,-1.000,-1.000,-15918592
2,1,2,504,268,0.930,0.465,-14596607
3,1,3,499,265,0.752,0.376,-15719168
4,1,4,496,263,0.465,0.233,-15848956
5,1,5,485,243,2.944,1.472,-14466779
6,1,6,483,241,0.365,0.182,-12162751
7,1,7,484,242,0.182,0.091,-14136039
8,1,8,485,242,0.129,0.065,-14009827
9,1,9,484,240,0.288,0.144,-13412056
10,1,10,484,239,0.129,0.065,-12553663
11,1,11,486,234,0.695,0.347,-11895483
12,1,12,486,244,1.290,0.645,-14143455
13,1,13,483,247,0.547,0.274,-14536422
14,1,14,481,249,0.365,0.182,-14864860
15,1,15,483,251,0.365,0.182,-14735600
16,1,16,487,249,0.577,0.288,-14471130
17,1,17,489,248,0.288,0.144,-14208476
18,1,18,485,242,0.930,0.465,-14073300
19,1,19,483,247,0.695,0.347,-12365504
20,1,20,481,248,0.288,0.144,-12759243
21,1,21,482,241,0.912,0.456,-14923737
22,1,22,482,244,0.387,0.194,-14010840
23,1,23,480,247,0.465,0.233,-14076639
24,1,24,483,243,0.645,0.323,-12957398
25,1,25,485,245,0.365,0.182,-14339300
26,1,26,480,247,0.695,0.347,-14070766
27,1,27,480,245,0.258,0.129,-8676754
28,1,28,479,250,0.658,0.329,-14334672
29,1,29,472,244,1.189,0.595,-13744081
30,1,30,465,245,0.912,0.456,-13351370
31,1,31,447,249,2.379,1.189,-8615824
32,2,1,440,276,-1.000,-1.000,-16775935
33,2,2,421,275,2.454,1.227,-16777216
34,2,3,423,274,0.288,0.144,-16776448
35,2,4,425,270,0.577,0.288,-15389177
36,2,5,401,276,3.191,1.596,-14336507
37,2,6,424,277,2.970,1.485,-14470360
38,2,7,417,273,1.040,0.520,-14600432
39,2,8,440,279,3.066,1.533,-14273759
40,2,9,450,290,1.918,0.959,-12301024
41,2,10,439,289,1.425,0.712,-13222362
42,2,11,434,275,1.918,0.959,-13089477
43,2,12,423,268,1.682,0.841,-13550035
44,2,13,394,268,3.741,1.871,-13286351
45,2,14,388,266,0.816,0.408,-13022662
46,2,15,406,265,2.326,1.163,-13747163
47,2,16,408,260,0.695,0.347,-13944552
48,2,17,431,286,4.478,2.239,-13286122
49,2,18,431,302,2.064,1.032,-14208215
50,2,19,419,304,1.569,0.785,-14405070
51,2,20,429,305,1.296,0.648,-14210026
52,2,21,429,285,2.580,1.290,-13616088
53,2,22,420,270,2.257,1.128,-12098488
54,2,23,421,253,2.197,1.098,-12430553
55,2,24,415,259,1.095,0.547,-12363996
56,2,25,434,286,4.259,2.129,-12364008
57,2,26,433,300,1.811,0.905,-14472167
58,2,27,417,313,2.659,1.330,-13486304
59,2,28,425,296,2.424,1.212,-13814488
60,2,29,449,301,3.162,1.581,-14010595
61,2,30,448,317,2.068,1.034,-12958677
62,2,31,448,329,1.548,0.774,-14799594
