average_reponse_time,correct,datetime,ear,practice,response,resposne_time,sound,subject
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,yes,t,NA,300Hz-200diff_test,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,yes,o,NA,300Hz-0diff_test,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,250Hz-20diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,60Hz-4diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,250Hz-4diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,2000Hz-20diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,250Hz-0diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,250Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,2000Hz-0diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,250Hz-4diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,60Hz-0diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,60Hz-8diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,60Hz-20diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,250Hz-2diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,60Hz-4diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,250Hz-8diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,2000Hz-8diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,2000Hz-20diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,2000Hz-4diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,2000Hz-0diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,2000Hz-4diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,2000Hz-4diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,2000Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,250Hz-8diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,250Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,60Hz-4diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,60Hz-0diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,2000Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,250Hz-0diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,2000Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,60Hz-8diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,2000Hz-8diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,60Hz-8diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,2000Hz-8diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,60Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,250Hz-20diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,250Hz-0diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,250Hz-20diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,60Hz-20diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,60Hz-20diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,60Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,60Hz-0diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,250Hz-8diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,2000Hz-20diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,250Hz-4diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,o,NA,2000Hz-0diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,right,no,t,NA,60Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,yes,o,NA,300Hz-0diff_test,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,yes,t,NA,300Hz-200diff_test,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,60Hz-8diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,2000Hz-4diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,2000Hz-8diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,60Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,250Hz-0diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,2000Hz-20diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,2000Hz-20diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,2000Hz-4diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,60Hz-8diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,250Hz-0diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,2000Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,60Hz-4diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,60Hz-0diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,2000Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,60Hz-20diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,250Hz-8diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,250Hz-4diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,250Hz-20diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,250Hz-4diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,250Hz-0diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,250Hz-2diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,2000Hz-8diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,2000Hz-0diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,60Hz-0diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,250Hz-4diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,60Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,60Hz-8diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,250Hz-8diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,2000Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,60Hz-4diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,60Hz-4diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,60Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,60Hz-20diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,250Hz-8diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,2000Hz-0diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,250Hz-20diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,250Hz-2diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,2000Hz-0diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,2000Hz-20diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,250Hz-2diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,2000Hz-4diff,20
NA,0,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,2000Hz-8diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,o,NA,60Hz-0diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,60Hz-20diff,20
NA,1,lun. 30 janv. 2017 20:05:25 CET,left,no,t,NA,250Hz-20diff,20
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","yes","None","NA","300Hz-0diff_test",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","yes","None","NA","300Hz-200diff_test",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","60Hz-20diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","250Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","2000Hz-0diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","250Hz-20diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","60Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","2000Hz-20diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","250Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","60Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","250Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","2000Hz-0diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","2000Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","60Hz-20diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","60Hz-0diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","2000Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","60Hz-0diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","250Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","2000Hz-20diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","2000Hz-20diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","2000Hz-2diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","2000Hz-2diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","250Hz-2diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","2000Hz-0diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","60Hz-2diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","60Hz-20diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","2000Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","250Hz-0diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","250Hz-2diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","250Hz-20diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","250Hz-8diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","2000Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","2000Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","60Hz-8diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","2000Hz-2diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","60Hz-2diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","2000Hz-4diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","250Hz-2diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","60Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","60Hz-4diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","60Hz-2diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","250Hz-20diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","60Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","t","NA","250Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","60Hz-0diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","250Hz-0diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","right","no","o","NA","250Hz-0diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","yes","t","NA","300Hz-200diff_test",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","yes","o","NA","300Hz-0diff_test",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","250Hz-2diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","2000Hz-20diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","250Hz-20diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","250Hz-2diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","2000Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","60Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","2000Hz-20diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","250Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","60Hz-0diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","250Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","60Hz-8diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","2000Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","250Hz-0diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","2000Hz-0diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","2000Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","60Hz-0diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","2000Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","2000Hz-8diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","250Hz-2diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","250Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","2000Hz-0diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","60Hz-20diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","2000Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","60Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","60Hz-20diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","60Hz-2diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","2000Hz-0diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","2000Hz-2diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","250Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","60Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","250Hz-20diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","2000Hz-2diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","250Hz-20diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","60Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","2000Hz-20diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","250Hz-0diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","60Hz-2diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","60Hz-0diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","250Hz-8diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","60Hz-20diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","250Hz-0diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","2000Hz-2diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","250Hz-4diff",23
"NA","1","mar. 31 janv. 2017 14:08:47 CET","left","no","t","NA","60Hz-8diff",23
"NA","0","mar. 31 janv. 2017 14:08:47 CET","left","no","o","NA","60Hz-2diff",23
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,yes,o,NA,300Hz-0diff_test,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,yes,t,NA,300Hz-200diff_test,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,250Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,250Hz-4diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,right,no,o,NA,2000Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,2000Hz-2diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,right,no,o,NA,2000Hz-8diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,250Hz-0diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,right,no,o,NA,250Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,2000Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,o,NA,2000Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,2000Hz-20diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,2000Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,250Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,2000Hz-20diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-20diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,right,no,o,NA,2000Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,250Hz-2diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,right,no,o,NA,2000Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,250Hz-20diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,2000Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,250Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-20diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-4diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,right,no,o,NA,2000Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,250Hz-20diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,o,NA,250Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,o,NA,60Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,250Hz-20diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,2000Hz-20diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,250Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-20diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,o,NA,250Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,250Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,250Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,o,NA,2000Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,2000Hz-4diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-0diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,right,no,t,NA,60Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,yes,t,NA,300Hz-200diff_test,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,yes,o,NA,300Hz-0diff_test,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,2000Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,250Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,60Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,60Hz-20diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,2000Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,2000Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,60Hz-2diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,2000Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,2000Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,250Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,2000Hz-8diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,250Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,250Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,2000Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,250Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,60Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,250Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,250Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,60Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,60Hz-0diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,60Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,2000Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,250Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,250Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,60Hz-8diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,2000Hz-20diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,2000Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,250Hz-20diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,2000Hz-20diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,250Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,2000Hz-20diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,250Hz-20diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,250Hz-20diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,60Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,250Hz-4diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,60Hz-2diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,2000Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,2000Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,60Hz-20diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,60Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,60Hz-0diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,60Hz-4diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,250Hz-2diff,8
NA,1,lun. 30 janv. 2017 14:02:31 CET,left,no,t,NA,60Hz-20diff,8
NA,0,lun. 30 janv. 2017 14:02:31 CET,left,no,o,NA,2000Hz-2diff,8
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,yes,o,NA,300Hz-0diff_test,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,yes,t,NA,300Hz-200diff_test,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,250Hz-0diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,2000Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,250Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,2000Hz-0diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,250Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,60Hz-20diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,2000Hz-4diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,60Hz-0diff,5
