 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,291.000,389.000,-1.000,-1.000,-16711135.000
2,1.000,2.000,291.000,386.000,0.387,0.194,-15388355.000
3,1.000,3.000,293.000,372.000,1.824,0.912,-13544111.000
4,1.000,4.000,295.000,373.000,0.288,0.144,-13083602.000
5,1.000,5.000,291.000,372.000,0.532,0.266,-10384000.000
6,1.000,6.000,297.000,360.000,1.731,0.865,-4399131.000
7,1.000,7.000,297.000,358.000,0.258,0.129,-4136749.000
8,1.000,8.000,294.000,339.000,2.481,1.241,-12287649.000
9,1.000,9.000,299.000,341.000,0.695,0.347,-8338237.000
10,1.000,10.000,291.000,320.000,2.899,1.449,-4393739.000
11,1.000,11.000,291.000,327.000,0.903,0.452,-7418126.000
12,1.000,12.000,291.000,304.000,2.967,1.484,-5507585.000
13,1.000,13.000,296.000,314.000,1.442,0.721,-5309953.000
14,1.000,14.000,299.000,287.000,3.504,1.752,-10968965.000
15,1.000,15.000,299.000,291.000,0.516,0.258,-5968913.000
16,1.000,16.000,294.000,287.000,0.826,0.413,-13073288.000
17,1.000,17.000,289.000,286.000,0.658,0.329,-6755869.000
18,1.000,18.000,290.000,265.000,2.712,1.356,-5178116.000
19,1.000,19.000,285.000,257.000,1.217,0.608,-11359085.000
20,1.000,20.000,291.000,257.000,0.774,0.387,-5640199.000
21,1.000,21.000,291.000,255.000,0.258,0.129,-5310467.000
22,1.000,22.000,296.000,239.000,2.162,1.081,-8929867.000
23,1.000,23.000,296.000,239.000,0.000,0.000,-10046810.000
24,1.000,24.000,296.000,232.000,0.903,0.452,-3473409.000
25,1.000,25.000,296.000,229.000,0.387,0.194,-8600384.000
26,1.000,26.000,296.000,203.000,3.354,1.677,-13262467.000
27,1.000,27.000,299.000,214.000,1.471,0.735,-3997697.000
28,1.000,28.000,299.000,211.000,0.387,0.194,-6169903.000
29,1.000,29.000,299.000,202.000,1.161,0.580,-6363154.000
30,1.000,30.000,297.000,195.000,0.939,0.470,-13467795.000
31,1.000,31.000,290.000,188.000,1.277,0.639,-8860743.000
32,1.000,32.000,290.000,185.000,0.387,0.194,-12676988.000
33,2.000,1.000,298.000,293.000,-1.000,-1.000,-16776703.000
34,2.000,2.000,305.000,289.000,1.040,0.520,-16775424.000
35,2.000,3.000,297.000,280.000,1.553,0.777,-16438528.000
36,2.000,4.000,297.000,277.000,0.387,0.194,-11833012.000
37,2.000,5.000,297.000,272.000,0.645,0.322,-16629747.000
38,2.000,6.000,303.000,264.000,1.290,0.645,-14657736.000
39,2.000,7.000,302.000,254.000,1.296,0.648,-11366070.000
40,2.000,8.000,302.000,244.000,1.290,0.645,-6763891.000
41,2.000,9.000,302.000,235.000,1.161,0.580,-3936290.000
42,2.000,10.000,296.000,229.000,1.095,0.547,-8342143.000
43,2.000,11.000,303.000,225.000,1.040,0.520,-6497348.000
44,2.000,12.000,303.000,214.000,1.419,0.710,-13205676.000
45,2.000,13.000,303.000,211.000,0.387,0.194,-9850746.000
46,2.000,14.000,303.000,199.000,1.548,0.774,-9850746.000
47,2.000,15.000,313.000,198.000,1.296,0.648,-14321572.000
48,2.000,16.000,313.000,188.000,1.290,0.645,-14127543.000
49,2.000,17.000,313.000,176.000,1.548,0.774,-5376275.000
50,2.000,18.000,314.000,176.000,0.129,0.064,-14651066.000
51,2.000,19.000,314.000,168.000,1.032,0.516,-13995443.000
52,2.000,20.000,314.000,164.000,0.516,0.258,-14192047.000
53,2.000,21.000,290.000,159.000,3.162,1.581,-13466790.000
54,2.000,22.000,288.000,145.000,1.824,0.912,-5048583.000
55,2.000,23.000,280.000,146.000,1.040,0.520,-6560559.000
56,2.000,24.000,290.000,135.000,1.918,0.959,-8930424.000
57,2.000,25.000,279.000,129.000,1.616,0.808,-5575446.000
58,2.000,26.000,279.000,117.000,1.548,0.774,-5378831.000
59,2.000,27.000,279.000,117.000,0.000,0.000,-6564420.000
60,2.000,28.000,279.000,114.000,0.387,0.194,-14587313.000
61,2.000,29.000,272.000,102.000,1.792,0.896,-11825825.000
62,2.000,30.000,266.000,95.000,1.189,0.595,-5706515.000
63,2.000,31.000,286.000,88.000,2.733,1.367,-7482439.000
64,2.000,32.000,276.000,77.000,1.918,0.959,-5444372.000
