 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,225.000,307.000,-1.000,-1.000,-15657431.000
2,1.000,2.000,231.000,304.000,0.865,0.433,-16775422.000
3,1.000,3.000,251.000,301.000,2.609,1.304,-14792395.000
4,1.000,4.000,253.000,299.000,0.365,0.182,-16628965.000
5,1.000,5.000,268.000,287.000,2.478,1.239,-15510500.000
6,1.000,6.000,287.000,287.000,2.451,1.226,-8671864.000
7,1.000,7.000,307.000,273.000,3.149,1.575,-11106724.000
8,1.000,8.000,321.000,267.000,1.965,0.982,-10514060.000
9,1.000,9.000,334.000,258.000,2.040,1.020,-1048578.000
10,1.000,10.000,356.000,235.000,4.106,2.053,-262145.000
11,1.000,11.000,362.000,231.000,0.930,0.465,-1507850.000
12,1.000,12.000,365.000,217.000,1.847,0.923,-6963279.000
13,1.000,13.000,370.000,200.000,2.286,1.143,-2363183.000
14,1.000,14.000,370.000,200.000,0.000,0.000,-2099243.000
15,1.000,15.000,370.000,189.000,1.419,0.710,-10579097.000
16,1.000,16.000,370.000,182.000,0.903,0.452,-11499172.000
17,1.000,17.000,370.000,166.000,2.064,1.032,-11304360.000
18,1.000,18.000,364.000,146.000,2.694,1.347,-5187405.000
19,1.000,19.000,363.000,146.000,0.129,0.064,-721153.000
20,1.000,20.000,379.000,128.000,3.107,1.553,-11566995.000
21,1.000,21.000,380.000,126.000,0.288,0.144,-7555173.000
22,1.000,22.000,386.000,101.000,3.317,1.658,-12026265.000
23,1.000,23.000,392.000,100.000,0.785,0.392,-12425127.000
24,1.000,24.000,392.000,86.000,1.806,0.903,-11110315.000
25,1.000,25.000,392.000,72.000,1.806,0.903,-6307407.000
26,1.000,26.000,392.000,65.000,0.903,0.452,-11306656.000
27,1.000,27.000,392.000,67.000,0.258,0.129,-5189964.000
28,1.000,28.000,395.000,56.000,1.471,0.735,-4138281.000
29,1.000,29.000,395.000,43.000,1.677,0.838,-11242668.000
30,1.000,30.000,395.000,34.000,1.161,0.580,-3481175.000
31,1.000,31.000,395.000,36.000,0.258,0.129,-5783132.000
32,1.000,32.000,395.000,29.000,0.903,0.452,-8609922.000
33,2.000,1.000,334.000,234.000,-1.000,-1.000,-16775168.000
34,2.000,2.000,355.000,236.000,2.721,1.361,-15189211.000
35,2.000,3.000,355.000,224.000,1.548,0.774,-16774400.000
36,2.000,4.000,357.000,214.000,1.316,0.658,-16771584.000
37,2.000,5.000,367.000,209.000,1.442,0.721,-10253491.000
38,2.000,6.000,356.000,186.000,3.289,1.644,-14856422.000
39,2.000,7.000,389.000,184.000,4.265,2.132,-8999046.000
40,2.000,8.000,364.000,146.000,5.868,2.934,-6765682.000
41,2.000,9.000,368.000,127.000,2.505,1.252,-5780310.000
42,2.000,10.000,398.000,109.000,4.513,2.257,-3346471.000
43,2.000,11.000,392.000,81.000,3.694,1.847,-6110296.000
44,2.000,12.000,357.000,77.000,4.544,2.272,-3085868.000
45,2.000,13.000,397.000,77.000,5.160,2.580,-6175067.000
46,2.000,14.000,379.000,64.000,2.864,1.432,-11765676.000
47,2.000,15.000,418.000,83.000,5.596,2.798,-12949195.000
48,2.000,16.000,414.000,54.000,3.776,1.888,-6174040.000
49,2.000,17.000,432.000,62.000,2.541,1.271,-14331844.000
50,2.000,18.000,413.000,25.000,5.366,2.683,-4796235.000
51,2.000,19.000,379.000,37.000,4.651,2.326,-12293541.000
52,2.000,20.000,428.000,24.000,6.540,3.270,-10513815.000
53,2.000,21.000,410.000,3.000,3.568,1.784,-14201811.000
