 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,329.000,420.000,-1.000,-1.000,-15787247.000
2,1.000,2.000,347.000,401.000,3.376,1.688,-15846109.000
3,1.000,3.000,341.000,406.000,1.008,0.504,-16771584.000
4,1.000,4.000,321.000,403.000,2.609,1.304,-16769024.000
5,1.000,5.000,317.000,403.000,0.516,0.258,-16766976.000
6,1.000,6.000,317.000,403.000,0.000,0.000,-14660308.000
7,1.000,7.000,311.000,385.000,2.448,1.224,-12687794.000
8,1.000,8.000,316.000,372.000,1.797,0.898,-14000592.000
9,1.000,9.000,290.000,344.000,4.929,2.465,-14852044.000
10,1.000,10.000,266.000,346.000,3.107,1.553,-14065608.000
11,1.000,11.000,241.000,350.000,3.266,1.633,-14325440.000
12,1.000,12.000,236.000,350.000,0.645,0.322,-14329550.000
13,1.000,13.000,177.000,347.000,7.621,3.810,-13343692.000
14,1.000,14.000,155.000,329.000,3.667,1.833,-14660555.000
15,1.000,15.000,135.000,315.000,3.149,1.575,-8019861.000
16,1.000,16.000,97.000,289.000,5.940,2.970,-13280183.000
17,1.000,17.000,72.000,260.000,4.939,2.470,-13804217.000
18,1.000,18.000,26.000,235.000,6.754,3.377,-13805500.000
19,1.000,19.000,10.000,218.000,3.012,1.506,-12755122.000
20,2.000,1.000,216.000,332.000,-1.000,-1.000,-14931663.000
21,2.000,2.000,225.000,331.000,1.168,0.584,-16710394.000
22,2.000,3.000,222.000,331.000,0.387,0.194,-16768492.000
23,2.000,4.000,204.000,344.000,2.864,1.432,-8676708.000
24,2.000,5.000,204.000,354.000,1.290,0.645,-15637448.000
25,2.000,6.000,197.000,362.000,1.371,0.686,-4925739.000
26,2.000,7.000,179.000,359.000,2.354,1.177,-2426370.000
27,2.000,8.000,173.000,357.000,0.816,0.408,-13278367.000
28,2.000,9.000,153.000,339.000,3.471,1.736,-12949151.000
29,2.000,10.000,131.000,322.000,3.587,1.793,-7621720.000
30,2.000,11.000,106.000,317.000,3.289,1.644,-13471904.000
31,2.000,12.000,79.000,310.000,3.598,1.799,-3414816.000
32,2.000,13.000,56.000,275.000,5.403,2.701,-5714744.000
33,2.000,14.000,35.000,242.000,5.046,2.523,-6241339.000
34,2.000,15.000,5.000,227.000,4.327,2.163,-10715261.000
