 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,531.000,111.000,-1.000,-1.000,-16775672.000
2,1.000,2.000,538.000,118.000,1.277,0.639,-16773632.000
3,1.000,3.000,540.000,121.000,0.465,0.233,-14597623.000
4,1.000,4.000,511.000,123.000,3.750,1.875,-16770560.000
5,1.000,5.000,497.000,123.000,1.806,0.903,-15777530.000
6,1.000,6.000,485.000,124.000,1.553,0.777,-14988242.000
7,1.000,7.000,481.000,124.000,0.516,0.258,-13804995.000
8,1.000,8.000,480.000,125.000,0.182,0.091,-13737145.000
9,1.000,9.000,466.000,130.000,1.918,0.959,-13404847.000
10,1.000,10.000,436.000,113.000,4.448,2.224,-6963025.000
11,1.000,11.000,437.000,124.000,1.425,0.712,-14788545.000
12,1.000,12.000,435.000,125.000,0.288,0.144,-12154271.000
13,1.000,13.000,430.000,125.000,0.645,0.322,-14328508.000
14,1.000,14.000,423.000,125.000,0.903,0.452,-7484494.000
15,1.000,15.000,416.000,140.000,2.135,1.068,-14262198.000
16,1.000,16.000,400.000,151.000,2.505,1.252,-15116996.000
17,1.000,17.000,393.000,161.000,1.575,0.787,-14261698.000
18,1.000,18.000,383.000,167.000,1.504,0.752,-13668514.000
19,1.000,19.000,375.000,178.000,1.755,0.877,-9327223.000
20,1.000,20.000,375.000,175.000,0.387,0.194,-14919877.000
21,1.000,21.000,374.000,174.000,0.182,0.091,-14655694.000
22,1.000,22.000,370.000,179.000,0.826,0.413,-13213113.000
23,1.000,23.000,370.000,182.000,0.387,0.194,-13802677.000
24,1.000,24.000,366.000,194.000,1.632,0.816,-8337984.000
25,1.000,25.000,366.000,186.000,1.032,0.516,-13668771.000
26,1.000,26.000,366.000,185.000,0.129,0.064,-13997488.000
27,1.000,27.000,367.000,208.000,2.970,1.485,-9194338.000
28,1.000,28.000,367.000,202.000,0.774,0.387,-14394552.000
29,1.000,29.000,367.000,202.000,0.000,0.000,-14393284.000
30,1.000,30.000,352.000,219.000,2.925,1.462,-13934001.000
31,1.000,31.000,361.000,216.000,1.224,0.612,-14853824.000
32,1.000,32.000,361.000,216.000,0.000,0.000,-13600937.000
33,2.000,1.000,402.000,145.000,-1.000,-1.000,-16772833.000
34,2.000,2.000,407.000,147.000,0.695,0.347,-16509157.000
35,2.000,3.000,388.000,165.000,3.376,1.688,-14924473.000
36,2.000,4.000,388.000,167.000,0.258,0.129,-15317232.000
37,2.000,5.000,374.000,164.000,1.847,0.923,-11963046.000
38,2.000,6.000,395.000,182.000,3.568,1.784,-12555716.000
39,2.000,7.000,383.000,188.000,1.731,0.865,-4462891.000
40,2.000,8.000,378.000,205.000,2.286,1.143,-5187125.000
41,2.000,9.000,366.000,198.000,1.792,0.896,-11567534.000
42,2.000,10.000,368.000,213.000,1.952,0.976,-6239003.000
43,2.000,11.000,368.000,232.000,2.451,1.226,-5776410.000
44,2.000,12.000,353.000,207.000,3.761,1.880,-8271204.000
45,2.000,13.000,350.000,218.000,1.471,0.735,-14260397.000
46,2.000,14.000,333.000,229.000,2.612,1.306,-8669256.000
47,2.000,15.000,334.000,245.000,2.068,1.034,-8273710.000
48,2.000,16.000,338.000,258.000,1.755,0.877,-13931703.000
49,2.000,17.000,316.000,259.000,2.841,1.420,-11236508.000
50,2.000,18.000,316.000,268.000,1.161,0.580,-11170707.000
51,2.000,19.000,298.000,278.000,2.656,1.328,-8672379.000
52,2.000,20.000,312.000,278.000,1.806,0.903,-13868462.000
53,2.000,21.000,291.000,253.000,4.212,2.106,-13200296.000
54,2.000,22.000,291.000,258.000,0.645,0.322,-13468848.000
55,2.000,23.000,285.000,234.000,3.191,1.596,-10180214.000
56,2.000,24.000,275.000,246.000,2.015,1.008,-13405102.000
57,2.000,25.000,277.000,235.000,1.442,0.721,-7288858.000
58,2.000,26.000,279.000,238.000,0.465,0.233,-13405360.000
59,2.000,27.000,259.000,245.000,2.733,1.367,-11230857.000
60,2.000,28.000,264.000,249.000,0.826,0.413,-13068960.000
61,2.000,29.000,248.000,243.000,2.204,1.102,-6497035.000
62,2.000,30.000,239.000,255.000,1.935,0.968,-8996464.000
63,2.000,31.000,239.000,239.000,2.064,1.032,-9589082.000
64,2.000,32.000,231.000,238.000,1.040,0.520,-7352858.000
