 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,300.000,428.000,-1.000,-1.000,-15985344.000
2,1.000,2.000,314.000,405.000,3.473,1.737,-16777211.000
3,1.000,3.000,314.000,399.000,0.774,0.387,-16113131.000
4,1.000,4.000,320.000,378.000,2.817,1.409,-11047300.000
5,1.000,5.000,342.000,344.000,5.224,2.612,-15523317.000
6,1.000,6.000,349.000,317.000,3.598,1.799,-983297.000
7,1.000,7.000,367.000,294.000,3.768,1.884,-11768999.000
8,1.000,8.000,378.000,247.000,6.227,3.113,-10718878.000
9,1.000,9.000,384.000,225.000,2.942,1.471,-11441847.000
10,1.000,10.000,396.000,202.000,3.347,1.673,-589829.000
11,1.000,11.000,408.000,166.000,4.895,2.448,-262147.000
12,1.000,12.000,422.000,147.000,3.045,1.522,-6900818.000
13,1.000,13.000,425.000,110.000,4.789,2.394,-3085850.000
14,1.000,14.000,430.000,92.000,2.410,1.205,-1246487.000
15,1.000,15.000,436.000,38.000,7.009,3.504,-1443346.000
16,2.000,1.000,353.000,281.000,-1.000,-1.000,-16774912.000
17,2.000,2.000,376.000,282.000,2.970,1.485,-16777212.000
18,2.000,3.000,389.000,267.000,2.561,1.280,-16573683.000
19,2.000,4.000,389.000,237.000,3.870,1.935,-12493749.000
20,2.000,5.000,378.000,206.000,4.243,2.122,-15982080.000
21,2.000,6.000,404.000,173.000,5.420,2.710,-7688574.000
22,2.000,7.000,419.000,142.000,4.443,2.221,-8674962.000
23,2.000,8.000,449.000,127.000,4.327,2.163,-4795465.000
24,2.000,9.000,418.000,85.000,6.734,3.367,-10455457.000
25,2.000,10.000,447.000,47.000,6.166,3.083,-5323090.000
26,2.000,11.000,447.000,23.000,3.096,1.548,-5062481.000
