 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,266.000,317.000,-1.000,-1.000,-16773367.000
2,1.000,2.000,261.000,320.000,0.752,0.376,-15125692.000
3,1.000,3.000,264.000,318.000,0.465,0.233,-14727908.000
4,1.000,4.000,264.000,332.000,1.806,0.903,-16770046.000
5,1.000,5.000,264.000,332.000,0.000,0.000,-9532300.000
6,1.000,6.000,264.000,352.000,2.580,1.290,-13215204.000
7,1.000,7.000,262.000,363.000,1.442,0.721,-16768768.000
8,1.000,8.000,254.000,374.000,1.755,0.877,-16769276.000
9,1.000,9.000,254.000,374.000,0.000,0.000,-16768766.000
10,1.000,10.000,254.000,387.000,1.677,0.838,-16769536.000
11,1.000,11.000,252.000,389.000,0.365,0.182,-10190994.000
12,1.000,12.000,247.000,398.000,1.328,0.664,-15911424.000
13,1.000,13.000,245.000,406.000,1.064,0.532,-16702208.000
14,1.000,14.000,242.000,410.000,0.645,0.322,-16769023.000
15,1.000,15.000,240.000,415.000,0.695,0.347,-14137084.000
16,1.000,16.000,237.000,421.000,0.865,0.433,-16703998.000
17,1.000,17.000,233.000,431.000,1.389,0.695,-16770042.000
18,1.000,18.000,230.000,438.000,0.982,0.491,-16768501.000
19,1.000,19.000,228.000,441.000,0.465,0.233,-16771326.000
20,1.000,20.000,226.000,443.000,0.365,0.182,-16770044.000
21,1.000,21.000,220.000,449.000,1.095,0.547,-15059200.000
22,1.000,22.000,217.000,455.000,0.865,0.433,-12295610.000
23,1.000,23.000,207.000,462.000,1.575,0.787,-16768754.000
24,1.000,24.000,191.000,472.000,2.434,1.217,-16308716.000
25,2.000,1.000,250.000,424.000,-1.000,-1.000,-16643302.000
26,2.000,2.000,250.000,428.000,0.516,0.258,-14733757.000
27,2.000,3.000,241.000,428.000,1.161,0.580,-12033942.000
28,2.000,4.000,241.000,436.000,1.032,0.516,-14798838.000
29,2.000,5.000,248.000,447.000,1.682,0.841,-11179683.000
30,2.000,6.000,245.000,461.000,1.847,0.923,-12561323.000
31,2.000,7.000,227.000,466.000,2.410,1.205,-7693621.000
32,2.000,8.000,215.000,466.000,1.548,0.774,-8811623.000
33,2.000,9.000,220.000,478.000,1.677,0.838,-9534837.000
34,2.000,10.000,204.000,479.000,2.068,1.034,-9274504.000
