 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,409.000,442.000,-1.000,-1.000,-16711424.000
2,1.000,2.000,411.000,441.000,0.288,0.144,-16776182.000
3,1.000,3.000,435.000,412.000,4.856,2.428,-13478827.000
4,1.000,4.000,426.000,413.000,1.168,0.584,-14468604.000
5,1.000,5.000,437.000,381.000,4.365,2.183,-15842018.000
6,1.000,6.000,452.000,358.000,3.542,1.771,-16566512.000
7,1.000,7.000,469.000,330.000,4.226,2.113,-7757646.000
8,1.000,8.000,485.000,316.000,2.743,1.371,-12622789.000
9,1.000,9.000,485.000,302.000,1.806,0.903,-10714531.000
10,1.000,10.000,482.000,259.000,5.560,2.780,-14595576.000
11,1.000,11.000,500.000,250.000,2.596,1.298,-16699135.000
12,1.000,12.000,492.000,234.000,2.308,1.154,-16768256.000
13,1.000,13.000,497.000,222.000,1.677,0.838,-15383552.000
14,1.000,14.000,503.000,210.000,1.731,0.865,-16173824.000
15,1.000,15.000,506.000,174.000,4.660,2.330,-12688842.000
16,1.000,16.000,509.000,147.000,3.504,1.752,-16702461.000
17,1.000,17.000,509.000,114.000,4.257,2.128,-10914481.000
18,1.000,18.000,509.000,87.000,3.483,1.742,-11374229.000
19,1.000,19.000,520.000,49.000,5.103,2.552,-16763874.000
20,1.000,20.000,520.000,48.000,0.129,0.064,-16767725.000
21,1.000,21.000,520.000,47.000,0.129,0.064,-10256248.000
22,1.000,22.000,520.000,24.000,2.967,1.484,-10781834.000
23,2.000,1.000,512.000,287.000,-1.000,-1.000,-16776704.000
24,2.000,2.000,519.000,270.000,2.372,1.186,-16775680.000
25,2.000,3.000,523.000,258.000,1.632,0.816,-16774912.000
26,2.000,4.000,506.000,241.000,3.101,1.551,-16242432.000
27,2.000,5.000,509.000,206.000,4.532,2.266,-11044520.000
28,2.000,6.000,524.000,187.000,3.123,1.561,-13081048.000
29,2.000,7.000,525.000,168.000,2.454,1.227,-15251968.000
30,2.000,8.000,542.000,131.000,5.253,2.626,-11439523.000
31,2.000,9.000,542.000,107.000,3.096,1.548,-11636146.000
32,2.000,10.000,544.000,86.000,2.721,1.361,-16764672.000
33,2.000,11.000,547.000,77.000,1.224,0.612,-11439772.000
34,2.000,12.000,526.000,59.000,3.568,1.784,-14003417.000
35,2.000,13.000,531.000,41.000,2.410,1.205,-15974911.000
36,2.000,14.000,558.000,25.000,4.049,2.024,-11637159.000
37,2.000,15.000,556.000,2.000,2.978,1.489,-13543103.000
