 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,291.000,294.000,-1.000,-1.000,-16115426.000
2,1.000,2.000,291.000,301.000,0.903,0.452,-14990775.000
3,1.000,3.000,319.000,284.000,4.226,2.113,-13279405.000
4,1.000,4.000,327.000,276.000,1.459,0.730,-11504803.000
5,1.000,5.000,352.000,258.000,3.974,1.987,-9727111.000
6,1.000,6.000,351.000,240.000,2.326,1.163,-14328522.000
7,1.000,7.000,361.000,237.000,1.347,0.673,-11042732.000
8,1.000,8.000,380.000,225.000,2.899,1.449,-11700147.000
9,1.000,9.000,407.000,212.000,3.866,1.933,-3873575.000
10,1.000,10.000,427.000,190.000,3.835,1.918,-4135205.000
11,1.000,11.000,456.000,175.000,4.212,2.106,-5781121.000
12,1.000,12.000,488.000,168.000,4.226,2.113,-2362648.000
13,1.000,13.000,500.000,144.000,3.461,1.731,-6307659.000
14,1.000,14.000,528.000,119.000,4.842,2.421,-9070973.000
15,1.000,15.000,557.000,97.000,4.696,2.348,-13149385.000
16,1.000,16.000,559.000,84.000,1.697,0.848,-12952249.000
17,1.000,17.000,566.000,73.000,1.682,0.841,-1837826.000
18,1.000,18.000,583.000,48.000,3.900,1.950,-6701146.000
19,1.000,19.000,583.000,31.000,2.193,1.096,-3808534.000
20,2.000,1.000,371.000,210.000,-1.000,-1.000,-16776960.000
21,2.000,2.000,388.000,209.000,2.197,1.098,-15649497.000
22,2.000,3.000,389.000,194.000,1.939,0.970,-14528730.000
23,2.000,4.000,411.000,206.000,3.233,1.616,-12361159.000
24,2.000,5.000,428.000,183.000,3.689,1.845,-10189211.000
25,2.000,6.000,437.000,176.000,1.471,0.735,-14790111.000
26,2.000,7.000,452.000,156.000,3.225,1.612,-12686544.000
27,2.000,8.000,480.000,150.000,3.694,1.847,-8211327.000
28,2.000,9.000,507.000,130.000,4.334,2.167,-6961513.000
29,2.000,10.000,522.000,119.000,2.400,1.200,-14133720.000
30,2.000,11.000,546.000,103.000,3.721,1.860,-7160397.000
31,2.000,12.000,562.000,75.000,4.160,2.080,-10120062.000
32,2.000,13.000,581.000,46.000,4.472,2.236,-10252434.000
33,2.000,14.000,579.000,15.000,4.007,2.004,-14726360.000
34,2.000,15.000,611.000,8.000,4.226,2.113,-14003413.000
