 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,253.000,140.000,-1.000,-1.000,-16775168.000
2,1.000,2.000,253.000,139.000,0.129,0.064,-16773632.000
3,1.000,3.000,253.000,139.000,0.000,0.000,-16770044.000
4,1.000,4.000,253.000,139.000,0.000,0.000,-13409210.000
5,1.000,5.000,235.000,140.000,2.326,1.163,-16755957.000
6,1.000,6.000,234.000,135.000,0.658,0.329,-14061500.000
7,1.000,7.000,235.000,136.000,0.182,0.091,-14258117.000
8,1.000,8.000,237.000,139.000,0.465,0.233,-10840228.000
9,1.000,9.000,237.000,143.000,0.516,0.258,-14586040.000
10,1.000,10.000,239.000,143.000,0.258,0.129,-15310525.000
11,1.000,11.000,241.000,141.000,0.365,0.182,-11623546.000
12,1.000,12.000,237.000,141.000,0.516,0.258,-13267596.000
13,1.000,13.000,234.000,139.000,0.465,0.233,-11819639.000
14,1.000,14.000,231.000,139.000,0.387,0.194,-13858452.000
15,1.000,15.000,229.000,146.000,0.939,0.470,-9192290.000
16,1.000,16.000,229.000,160.000,1.806,0.903,-14980029.000
17,1.000,17.000,228.000,157.000,0.408,0.204,-15110839.000
18,1.000,18.000,228.000,159.000,0.258,0.129,-15637684.000
19,1.000,19.000,228.000,159.000,0.000,0.000,-15243705.000
20,1.000,20.000,228.000,159.000,0.000,0.000,-13666730.000
21,1.000,21.000,228.000,154.000,0.645,0.322,-15441583.000
22,1.000,22.000,228.000,151.000,0.387,0.194,-12614578.000
23,1.000,23.000,228.000,153.000,0.258,0.129,-12875674.000
24,1.000,24.000,228.000,158.000,0.645,0.322,-15836359.000
25,1.000,25.000,228.000,160.000,0.258,0.129,-15835840.000
26,1.000,26.000,227.000,162.000,0.288,0.144,-15506616.000
27,1.000,27.000,227.000,155.000,0.903,0.452,-14388915.000
28,1.000,28.000,227.000,154.000,0.129,0.064,-15177399.000
29,1.000,29.000,227.000,154.000,0.000,0.000,-14389172.000
30,1.000,30.000,227.000,154.000,0.000,0.000,-14914740.000
31,1.000,31.000,227.000,155.000,0.129,0.064,-15441334.000
32,2.000,1.000,197.000,235.000,-1.000,-1.000,-16707840.000
33,2.000,2.000,192.000,240.000,0.912,0.456,-16770560.000
34,2.000,3.000,192.000,240.000,0.000,0.000,-16764416.000
35,2.000,4.000,192.000,235.000,0.645,0.322,-16759552.000
36,2.000,5.000,192.000,235.000,0.000,0.000,-15896293.000
37,2.000,6.000,192.000,235.000,0.000,0.000,-13800110.000
38,2.000,7.000,198.000,235.000,0.774,0.387,-13731493.000
39,2.000,8.000,195.000,229.000,0.865,0.433,-12614301.000
40,2.000,9.000,195.000,227.000,0.258,0.129,-14977962.000
41,2.000,10.000,221.000,232.000,3.415,1.708,-10183051.000
42,2.000,11.000,197.000,233.000,3.099,1.549,-8734310.000
43,2.000,12.000,179.000,237.000,2.379,1.189,-13859455.000
44,2.000,13.000,185.000,238.000,0.785,0.392,-9784163.000
45,2.000,14.000,185.000,239.000,0.129,0.064,-13730708.000
46,2.000,15.000,161.000,232.000,3.225,1.612,-8591429.000
47,2.000,16.000,164.000,238.000,0.865,0.433,-12280924.000
48,2.000,17.000,172.000,243.000,1.217,0.608,-11693666.000
49,2.000,18.000,174.000,241.000,0.365,0.182,-13599874.000
50,2.000,19.000,176.000,239.000,0.365,0.182,-3276801.000
51,2.000,20.000,182.000,239.000,0.774,0.387,-13927057.000
52,2.000,21.000,182.000,239.000,0.000,0.000,-13074067.000
53,2.000,22.000,166.000,239.000,2.064,1.032,-12537739.000
54,2.000,23.000,200.000,232.000,4.478,2.239,-14781349.000
55,2.000,24.000,214.000,233.000,1.811,0.905,-7484506.000
56,2.000,25.000,228.000,229.000,1.878,0.939,-8601960.000
57,2.000,26.000,216.000,232.000,1.596,0.798,-11693189.000
58,2.000,27.000,210.000,233.000,0.785,0.392,-8668263.000
59,2.000,28.000,168.000,234.000,5.420,2.710,-9849671.000
60,2.000,29.000,180.000,221.000,2.282,1.141,-13393278.000
61,2.000,30.000,173.000,207.000,2.019,1.010,-13990017.000
62,2.000,31.000,168.000,196.000,1.559,0.779,-14779769.000
