 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,258.000,336.000,-1.000,-1.000,-16183004.000
2,1.000,2.000,268.000,336.000,1.290,0.645,-13082327.000
3,1.000,3.000,276.000,339.000,1.102,0.551,-15123177.000
4,1.000,4.000,292.000,339.000,2.064,1.032,-11308679.000
5,1.000,5.000,328.000,325.000,4.983,2.491,-8810338.000
6,1.000,6.000,362.000,308.000,4.904,2.452,-14592456.000
7,1.000,7.000,372.000,283.000,3.473,1.737,-10381720.000
8,1.000,8.000,392.000,257.000,4.232,2.116,-983298.000
9,1.000,9.000,410.000,237.000,3.471,1.736,-11567006.000
10,1.000,10.000,431.000,210.000,4.412,2.206,-3677756.000
11,1.000,11.000,438.000,191.000,2.612,1.306,-9650822.000
12,1.000,12.000,468.000,178.000,4.218,2.109,-8874382.000
13,1.000,13.000,480.000,169.000,1.935,0.968,-7557233.000
14,1.000,14.000,493.000,157.000,2.282,1.141,-9925528.000
15,1.000,15.000,502.000,143.000,2.147,1.073,-2628387.000
16,1.000,16.000,521.000,131.000,2.899,1.449,-8806788.000
17,1.000,17.000,548.000,117.000,3.923,1.962,-11894189.000
18,1.000,18.000,563.000,112.000,2.040,1.020,-2621448.000
19,2.000,1.000,378.000,282.000,-1.000,-1.000,-16773364.000
20,2.000,2.000,376.000,286.000,0.577,0.288,-16110573.000
21,2.000,3.000,395.000,271.000,3.123,1.561,-14398666.000
22,2.000,4.000,392.000,270.000,0.408,0.204,-16700928.000
23,2.000,5.000,401.000,226.000,5.794,2.897,-10518178.000
24,2.000,6.000,422.000,210.000,3.406,1.703,-14066652.000
25,2.000,7.000,444.000,178.000,5.009,2.505,-9000853.000
26,2.000,8.000,470.000,151.000,4.835,2.418,-6371441.000
27,2.000,9.000,493.000,146.000,3.036,1.518,-10712233.000
28,2.000,10.000,503.000,119.000,3.714,1.857,-12028345.000
29,2.000,11.000,517.000,101.000,2.942,1.471,-13739980.000
30,2.000,12.000,544.000,79.000,4.493,2.246,-9333902.000
31,2.000,13.000,581.000,104.000,5.760,2.880,-7426158.000
32,2.000,14.000,598.000,78.000,4.007,2.004,-5583684.000
33,2.000,15.000,611.000,80.000,1.697,0.848,-7097175.000
34,2.000,16.000,611.000,59.000,2.709,1.354,-8019325.000
