 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,573.000,263.000,-1.000,-1.000,-16775931.000
2,1.000,2.000,584.000,275.000,2.100,1.050,-16771840.000
3,1.000,3.000,594.000,277.000,1.316,0.658,-16771328.000
4,1.000,4.000,595.000,277.000,0.129,0.064,-16771840.000
5,1.000,5.000,574.000,269.000,2.899,1.449,-12947930.000
6,1.000,6.000,596.000,261.000,3.020,1.510,-9989252.000
7,1.000,7.000,592.000,261.000,0.516,0.258,-13343417.000
8,1.000,8.000,589.000,261.000,0.387,0.194,-13672886.000
9,1.000,9.000,589.000,261.000,0.000,0.000,-13410742.000
10,1.000,10.000,564.000,261.000,3.225,1.612,-13734324.000
11,1.000,11.000,573.000,255.000,1.395,0.698,-12751782.000
12,1.000,12.000,575.000,255.000,0.258,0.129,-13672348.000
13,1.000,13.000,575.000,256.000,0.129,0.064,-15182523.000
14,1.000,14.000,561.000,258.000,1.824,0.912,-15315140.000
15,1.000,15.000,570.000,257.000,1.168,0.584,-14724028.000
16,1.000,16.000,570.000,257.000,0.000,0.000,-14724032.000
17,1.000,17.000,563.000,257.000,0.903,0.452,-14986689.000
18,1.000,18.000,563.000,257.000,0.000,0.000,-14593222.000
19,1.000,19.000,555.000,260.000,1.102,0.551,-14588358.000
20,1.000,20.000,566.000,258.000,1.442,0.721,-8997478.000
21,1.000,21.000,566.000,258.000,0.000,0.000,-15312058.000
22,1.000,22.000,568.000,258.000,0.258,0.129,-11363698.000
23,1.000,23.000,546.000,260.000,2.850,1.425,-14789572.000
24,1.000,24.000,551.000,254.000,1.008,0.504,-14593475.000
25,1.000,25.000,551.000,254.000,0.000,0.000,-14855367.000
26,1.000,26.000,551.000,254.000,0.000,0.000,-11824534.000
27,1.000,27.000,541.000,263.000,1.736,0.868,-14326451.000
28,1.000,28.000,542.000,263.000,0.129,0.064,-14986689.000
29,1.000,29.000,534.000,268.000,1.217,0.608,-10445706.000
30,1.000,30.000,530.000,274.000,0.930,0.465,-15117246.000
31,1.000,31.000,534.000,271.000,0.645,0.322,-14788796.000
32,1.000,32.000,532.000,271.000,0.258,0.129,-14197947.000
33,2.000,1.000,457.000,297.000,-1.000,-1.000,-16775935.000
34,2.000,2.000,478.000,296.000,2.712,1.356,-16774912.000
35,2.000,3.000,478.000,298.000,0.258,0.129,-15124733.000
36,2.000,4.000,468.000,301.000,1.347,0.673,-16768000.000
37,2.000,5.000,465.000,301.000,0.387,0.194,-16762879.000
38,2.000,6.000,461.000,301.000,0.516,0.258,-12418744.000
39,2.000,7.000,461.000,301.000,0.000,0.000,-10118805.000
40,2.000,8.000,461.000,301.000,0.000,0.000,-12747695.000
41,2.000,9.000,454.000,301.000,0.903,0.452,-12288945.000
42,2.000,10.000,454.000,301.000,0.000,0.000,-13139895.000
43,2.000,11.000,452.000,301.000,0.258,0.129,-11564965.000
44,2.000,12.000,452.000,301.000,0.000,0.000,-11169427.000
45,2.000,13.000,452.000,294.000,0.903,0.452,-11825557.000
46,2.000,14.000,452.000,294.000,0.000,0.000,-10708616.000
47,2.000,15.000,452.000,292.000,0.258,0.129,-10578812.000
48,2.000,16.000,452.000,292.000,0.000,0.000,-9590913.000
49,2.000,17.000,452.000,292.000,0.000,0.000,-11301789.000
50,2.000,18.000,464.000,335.000,5.759,2.879,-14851253.000
51,2.000,19.000,455.000,343.000,1.553,0.777,-12157880.000
52,2.000,20.000,467.000,331.000,2.189,1.095,-8278159.000
53,2.000,21.000,447.000,327.000,2.631,1.316,-14127556.000
54,2.000,22.000,440.000,328.000,0.912,0.456,-14394036.000
55,2.000,23.000,432.000,333.000,1.217,0.608,-8867130.000
56,2.000,24.000,440.000,333.000,1.032,0.516,-13802928.000
57,2.000,25.000,430.000,336.000,1.347,0.673,-13671354.000
58,2.000,26.000,412.000,327.000,2.596,1.298,-13334705.000
59,2.000,27.000,409.000,313.000,1.847,0.923,-13470632.000
60,2.000,28.000,406.000,311.000,0.465,0.233,-14656705.000
61,2.000,29.000,395.000,308.000,1.471,0.735,-13862320.000
62,2.000,30.000,381.000,299.000,2.147,1.073,-7419443.000
63,2.000,31.000,373.000,293.000,1.290,0.645,-8537934.000
64,2.000,32.000,369.000,287.000,0.930,0.465,-5904921.000
