 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,238.000,187.000,-1.000,-1.000,-16776950.000
2,1.000,2.000,238.000,196.000,1.161,0.580,-16776189.000
3,1.000,3.000,227.000,208.000,2.100,1.050,-16771062.000
4,1.000,4.000,227.000,198.000,1.290,0.645,-14531818.000
5,1.000,5.000,223.000,209.000,1.510,0.755,-10912163.000
6,1.000,6.000,223.000,222.000,1.677,0.838,-8545415.000
7,1.000,7.000,223.000,228.000,0.774,0.387,-14136783.000
8,1.000,8.000,220.000,238.000,1.347,0.673,-12097977.000
9,1.000,9.000,217.000,244.000,0.865,0.433,-13545156.000
10,1.000,10.000,213.000,256.000,1.632,0.816,-12889277.000
11,1.000,11.000,212.000,250.000,0.785,0.392,-10255776.000
12,1.000,12.000,212.000,273.000,2.967,1.484,-14332619.000
13,1.000,13.000,211.000,266.000,0.912,0.456,-6767977.000
14,1.000,14.000,206.000,287.000,2.785,1.392,-13480385.000
15,1.000,15.000,199.000,299.000,1.792,0.896,-12296118.000
16,1.000,16.000,200.000,313.000,1.811,0.905,-13413052.000
17,1.000,17.000,200.000,313.000,0.000,0.000,-13677497.000
18,1.000,18.000,192.000,332.000,2.659,1.330,-12691118.000
19,1.000,19.000,192.000,327.000,0.645,0.322,-12031658.000
20,1.000,20.000,190.000,354.000,3.493,1.746,-12427176.000
21,1.000,21.000,190.000,346.000,1.032,0.516,-12692145.000
22,1.000,22.000,190.000,362.000,2.064,1.032,-12295340.000
23,1.000,23.000,190.000,384.000,2.838,1.419,-11900572.000
24,1.000,24.000,182.000,370.000,2.080,1.040,-8085606.000
25,1.000,25.000,192.000,392.000,3.117,1.559,-7429230.000
26,1.000,26.000,195.000,397.000,0.752,0.376,-9928574.000
27,1.000,27.000,198.000,408.000,1.471,0.735,-10189442.000
28,1.000,28.000,198.000,408.000,0.000,0.000,-11901327.000
29,1.000,29.000,209.000,421.000,2.197,1.098,-4204072.000
30,1.000,30.000,212.000,430.000,1.224,0.612,-12626354.000
31,1.000,31.000,212.000,430.000,0.000,0.000,-12561335.000
32,1.000,32.000,207.000,456.000,3.415,1.708,-12099494.000
33,2.000,1.000,208.000,300.000,-1.000,-1.000,-14997207.000
34,2.000,2.000,203.000,300.000,0.645,0.322,-13349812.000
35,2.000,3.000,203.000,305.000,0.645,0.322,-12954288.000
36,2.000,4.000,204.000,309.000,0.532,0.266,-11507372.000
37,2.000,5.000,204.000,312.000,0.387,0.194,-14596302.000
38,2.000,6.000,205.000,330.000,2.326,1.163,-7296353.000
39,2.000,7.000,205.000,342.000,1.548,0.774,-3284259.000
40,2.000,8.000,205.000,344.000,0.258,0.129,-7031639.000
41,2.000,9.000,199.000,353.000,1.395,0.698,-2034206.000
42,2.000,10.000,193.000,360.000,1.189,0.595,-1115151.000
43,2.000,11.000,193.000,369.000,1.161,0.580,-2756888.000
44,2.000,12.000,193.000,374.000,0.645,0.322,-2562353.000
45,2.000,13.000,199.000,383.000,1.395,0.698,-2561578.000
46,2.000,14.000,208.000,394.000,1.833,0.917,-2889513.000
47,2.000,15.000,208.000,400.000,0.774,0.387,-12428195.000
48,2.000,16.000,208.000,415.000,1.935,0.968,-4601160.000
49,2.000,17.000,210.000,427.000,1.569,0.785,-4270124.000
50,2.000,18.000,211.000,431.000,0.532,0.266,-7825266.000
51,2.000,19.000,221.000,442.000,1.918,0.959,-3481891.000
52,2.000,20.000,227.000,452.000,1.504,0.752,-4468527.000
53,2.000,21.000,229.000,457.000,0.695,0.347,-4337980.000
54,2.000,22.000,232.000,467.000,1.347,0.673,-4927793.000
55,2.000,23.000,237.000,475.000,1.217,0.608,-4336941.000
56,2.000,24.000,237.000,477.000,0.258,0.129,-3679029.000
