 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,487.000,172.000,-1.000,-1.000,-15192532.000
2,1.000,2.000,482.000,163.000,1.328,0.664,-14068933.000
3,1.000,3.000,482.000,163.000,0.000,0.000,-16702461.000
4,1.000,4.000,482.000,163.000,0.000,0.000,-16767488.000
5,1.000,5.000,482.000,163.000,0.000,0.000,-16758251.000
6,1.000,6.000,482.000,163.000,0.000,0.000,-15115465.000
7,1.000,7.000,482.000,163.000,0.000,0.000,-15247302.000
8,1.000,8.000,482.000,163.000,0.000,0.000,-15967426.000
9,1.000,9.000,482.000,163.000,0.000,0.000,-4326913.000
10,1.000,10.000,479.000,162.000,0.408,0.204,-15505074.000
11,1.000,11.000,479.000,162.000,0.000,0.000,-16097981.000
12,1.000,12.000,479.000,162.000,0.000,0.000,-15770817.000
13,1.000,13.000,477.000,159.000,0.465,0.233,-16099014.000
14,1.000,14.000,470.000,156.000,0.982,0.491,-13862318.000
15,1.000,15.000,472.000,157.000,0.288,0.144,-16427453.000
16,1.000,16.000,472.000,154.000,0.387,0.194,-16361407.000
17,1.000,17.000,472.000,154.000,0.000,0.000,-16754624.000
18,1.000,18.000,464.000,153.000,1.040,0.520,-15901122.000
19,1.000,19.000,465.000,153.000,0.129,0.064,-15836094.000
20,1.000,20.000,465.000,153.000,0.000,0.000,-16032192.000
21,1.000,21.000,465.000,147.000,0.774,0.387,-16426174.000
22,1.000,22.000,450.000,147.000,1.935,0.968,-15636923.000
23,1.000,23.000,458.000,144.000,1.102,0.551,-15704508.000
24,1.000,24.000,458.000,144.000,0.000,0.000,-14519480.000
25,1.000,25.000,462.000,147.000,0.645,0.322,-12877216.000
26,1.000,26.000,454.000,145.000,1.064,0.532,-15309237.000
27,1.000,27.000,453.000,136.000,1.168,0.584,-15834801.000
28,1.000,28.000,448.000,134.000,0.695,0.347,-15440051.000
29,1.000,29.000,448.000,145.000,1.419,0.710,-13600672.000
30,1.000,30.000,449.000,140.000,0.658,0.329,-14980783.000
31,1.000,31.000,449.000,138.000,0.258,0.129,-15637171.000
32,2.000,1.000,396.000,123.000,-1.000,-1.000,-16774399.000
33,2.000,2.000,408.000,135.000,2.189,1.095,-15709433.000
34,2.000,3.000,408.000,135.000,0.000,0.000,-16428542.000
35,2.000,4.000,407.000,135.000,0.129,0.064,-14651893.000
36,2.000,5.000,406.000,135.000,0.129,0.064,-12210391.000
37,2.000,6.000,406.000,135.000,0.000,0.000,-11949742.000
38,2.000,7.000,401.000,135.000,0.645,0.322,-10242450.000
39,2.000,8.000,401.000,135.000,0.000,0.000,-12345264.000
40,2.000,9.000,400.000,135.000,0.129,0.064,-11818920.000
41,2.000,10.000,400.000,125.000,1.290,0.645,-14914992.000
42,2.000,11.000,400.000,133.000,1.032,0.516,-11288452.000
43,2.000,12.000,400.000,133.000,0.000,0.000,-9714286.000
44,2.000,13.000,400.000,133.000,0.000,0.000,-10763651.000
45,2.000,14.000,393.000,133.000,0.903,0.452,-13454982.000
46,2.000,15.000,393.000,137.000,0.516,0.258,-13662637.000
47,2.000,16.000,383.000,138.000,1.296,0.648,-9845885.000
48,2.000,17.000,383.000,129.000,1.161,0.580,-16746168.000
49,2.000,18.000,383.000,129.000,0.000,0.000,-16745909.000
50,2.000,19.000,379.000,127.000,0.577,0.288,-9324143.000
51,2.000,20.000,379.000,127.000,0.000,0.000,-16746667.000
52,2.000,21.000,376.000,127.000,0.387,0.194,-10562945.000
53,2.000,22.000,373.000,112.000,1.973,0.987,-10773907.000
54,2.000,23.000,372.000,130.000,2.326,1.163,-11954584.000
55,2.000,24.000,372.000,115.000,1.935,0.968,-16293044.000
56,2.000,25.000,369.000,115.000,0.387,0.194,-15306927.000
57,2.000,26.000,365.000,115.000,0.516,0.258,-14911155.000
58,2.000,27.000,360.000,104.000,1.559,0.779,-7485043.000
59,2.000,28.000,360.000,113.000,1.161,0.580,-10243725.000
60,2.000,29.000,360.000,112.000,0.129,0.064,-12806308.000
61,2.000,30.000,359.000,108.000,0.532,0.266,-13665980.000
62,2.000,31.000,359.000,111.000,0.387,0.194,-10441092.000
