 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,299.000,316.000,-1.000,-1.000,-16512763.000
2,1.000,2.000,297.000,315.000,0.288,0.144,-16314093.000
3,1.000,3.000,297.000,315.000,0.000,0.000,-16246509.000
4,1.000,4.000,298.000,313.000,0.288,0.144,-15461115.000
5,1.000,5.000,298.000,315.000,0.258,0.129,-13021912.000
6,1.000,6.000,298.000,313.000,0.258,0.129,-12691665.000
7,1.000,7.000,297.000,313.000,0.129,0.064,-12100044.000
8,1.000,8.000,297.000,311.000,0.258,0.129,-11707044.000
9,1.000,9.000,297.000,297.000,1.806,0.903,-12494267.000
10,1.000,10.000,295.000,302.000,0.695,0.347,-11306644.000
11,1.000,11.000,292.000,300.000,0.465,0.233,-12685691.000
12,1.000,12.000,291.000,295.000,0.658,0.329,-13806252.000
13,1.000,13.000,293.000,298.000,0.465,0.233,-10515069.000
14,1.000,14.000,293.000,293.000,0.645,0.322,-14860469.000
15,1.000,15.000,293.000,293.000,0.000,0.000,-14004658.000
16,1.000,16.000,293.000,293.000,0.000,0.000,-13742268.000
17,1.000,17.000,293.000,293.000,0.000,0.000,-13545136.000
18,1.000,18.000,290.000,293.000,0.387,0.194,-12754591.000
19,1.000,19.000,291.000,293.000,0.129,0.064,-13281715.000
20,1.000,20.000,295.000,295.000,0.577,0.288,-13082552.000
21,1.000,21.000,293.000,295.000,0.258,0.129,-13152950.000
22,1.000,22.000,292.000,294.000,0.182,0.091,-12622239.000
23,1.000,23.000,290.000,293.000,0.288,0.144,-13672886.000
24,1.000,24.000,290.000,293.000,0.000,0.000,-13608121.000
25,1.000,25.000,290.000,293.000,0.000,0.000,-13672374.000
26,1.000,26.000,290.000,293.000,0.000,0.000,-13346989.000
27,1.000,27.000,290.000,293.000,0.000,0.000,-13475246.000
28,1.000,28.000,290.000,293.000,0.000,0.000,-12757688.000
29,1.000,29.000,294.000,293.000,0.516,0.258,-14073282.000
30,1.000,30.000,294.000,294.000,0.129,0.064,-12226218.000
31,1.000,31.000,291.000,294.000,0.387,0.194,-11963295.000
32,2.000,1.000,254.000,187.000,-1.000,-1.000,-16645632.000
33,2.000,2.000,253.000,187.000,0.129,0.064,-16776192.000
34,2.000,3.000,251.000,185.000,0.365,0.182,-15454200.000
35,2.000,4.000,253.000,184.000,0.288,0.144,-16376575.000
36,2.000,5.000,257.000,186.000,0.577,0.288,-15128818.000
37,2.000,6.000,269.000,185.000,1.553,0.777,-13614817.000
38,2.000,7.000,278.000,183.000,1.189,0.595,-13678542.000
39,2.000,8.000,278.000,172.000,1.419,0.710,-11114157.000
40,2.000,9.000,287.000,171.000,1.168,0.584,-12164786.000
41,2.000,10.000,289.000,170.000,0.288,0.144,-14398913.000
42,2.000,11.000,289.000,170.000,0.000,0.000,-14597828.000
43,2.000,12.000,290.000,170.000,0.129,0.064,-14728393.000
44,2.000,13.000,286.000,181.000,1.510,0.755,-11830983.000
45,2.000,14.000,303.000,185.000,2.253,1.126,-15119050.000
46,2.000,15.000,308.000,196.000,1.559,0.779,-14204885.000
47,2.000,16.000,310.000,208.000,1.569,0.785,-15058900.000
48,2.000,17.000,311.000,201.000,0.912,0.456,-14399190.000
49,2.000,18.000,309.000,211.000,1.316,0.658,-14600659.000
50,2.000,19.000,316.000,214.000,0.982,0.491,-14402775.000
51,2.000,20.000,325.000,214.000,1.161,0.580,-13217488.000
52,2.000,21.000,336.000,216.000,1.442,0.721,-8077898.000
53,2.000,22.000,316.000,232.000,3.304,1.652,-13548498.000
54,2.000,23.000,316.000,234.000,0.258,0.129,-14072019.000
55,2.000,24.000,325.000,224.000,1.736,0.868,-14597573.000
56,2.000,25.000,320.000,222.000,0.695,0.347,-13613511.000
57,2.000,26.000,320.000,229.000,0.903,0.452,-13610952.000
58,2.000,27.000,329.000,227.000,1.189,0.595,-9395084.000
59,2.000,28.000,318.000,227.000,1.419,0.710,-14467028.000
60,2.000,29.000,300.000,186.000,5.776,2.888,-14666188.000
61,2.000,30.000,324.000,218.000,5.160,2.580,-10712738.000
62,2.000,31.000,331.000,224.000,1.189,0.595,-9524869.000
