 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,410.000,439.000,-1.000,-1.000,-16512721.000
2,1.000,2.000,410.000,438.000,0.129,0.064,-13815208.000
3,1.000,3.000,410.000,429.000,1.161,0.580,-15458246.000
4,1.000,4.000,423.000,426.000,1.721,0.861,-15850437.000
5,1.000,5.000,418.000,426.000,0.645,0.322,-10458491.000
6,1.000,6.000,418.000,386.000,5.160,2.580,-14867679.000
7,1.000,7.000,413.000,372.000,1.918,0.959,-12956885.000
8,1.000,8.000,404.000,366.000,1.395,0.698,-14076122.000
9,1.000,9.000,390.000,345.000,3.256,1.628,-14799324.000
10,1.000,10.000,349.000,319.000,6.263,3.131,-12823994.000
11,1.000,11.000,310.000,288.000,6.427,3.213,-14274261.000
12,1.000,12.000,272.000,261.000,6.013,3.007,-14800865.000
13,1.000,13.000,245.000,248.000,3.866,1.933,-14012118.000
14,1.000,14.000,227.000,241.000,2.491,1.246,-13544907.000
15,1.000,15.000,210.000,232.000,2.481,1.241,-14075601.000
16,1.000,16.000,190.000,229.000,2.609,1.304,-13287618.000
17,1.000,17.000,171.000,217.000,2.899,1.449,-13090763.000
18,1.000,18.000,136.000,203.000,4.863,2.431,-13157562.000
19,1.000,19.000,116.000,179.000,4.030,2.015,-13155782.000
20,1.000,20.000,85.000,164.000,4.443,2.221,-11642817.000
21,1.000,21.000,75.000,161.000,1.347,0.673,-9930409.000
22,1.000,22.000,57.000,157.000,2.379,1.189,-13617369.000
23,1.000,23.000,25.000,156.000,4.130,2.065,-10526117.000
24,1.000,24.000,10.000,154.000,1.952,0.976,-14208977.000
25,2.000,1.000,367.000,298.000,-1.000,-1.000,-16775936.000
26,2.000,2.000,364.000,297.000,0.408,0.204,-16509434.000
27,2.000,3.000,361.000,296.000,0.408,0.204,-16773368.000
28,2.000,4.000,363.000,303.000,0.939,0.470,-13814272.000
29,2.000,5.000,326.000,327.000,5.689,2.845,-9663620.000
30,2.000,6.000,352.000,269.000,8.199,4.100,-14340304.000
31,2.000,7.000,308.000,279.000,5.821,2.910,-9137019.000
32,2.000,8.000,297.000,272.000,1.682,0.841,-8933717.000
33,2.000,9.000,266.000,246.000,5.219,2.610,-10518144.000
34,2.000,10.000,227.000,226.000,5.654,2.827,-12557463.000
35,2.000,11.000,173.000,217.000,7.062,3.531,-13544344.000
36,2.000,12.000,146.000,181.000,5.805,2.902,-11965827.000
37,2.000,13.000,116.000,169.000,4.168,2.084,-10915447.000
38,2.000,14.000,107.000,141.000,3.794,1.897,-13220015.000
39,2.000,15.000,75.000,153.000,4.409,2.204,-5059357.000
40,2.000,16.000,79.000,135.000,2.379,1.189,-14008763.000
41,2.000,17.000,37.000,117.000,5.895,2.947,-5060895.000
42,2.000,18.000,0.000,155.000,6.842,3.421,-9007186.000
