 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,233.000,323.000,-1.000,-1.000,-15918308.000
2,1.000,2.000,233.000,323.000,0.000,0.000,-15584993.000
3,1.000,3.000,233.000,318.000,0.645,0.322,-15190261.000
4,1.000,4.000,233.000,314.000,0.516,0.258,-11439800.000
5,1.000,5.000,223.000,316.000,1.316,0.658,-10125191.000
6,1.000,6.000,242.000,322.000,2.570,1.285,-10979462.000
7,1.000,7.000,234.000,325.000,1.102,0.551,-10317957.000
8,1.000,8.000,245.000,322.000,1.471,0.735,-12943733.000
9,1.000,9.000,239.000,312.000,1.504,0.752,-9264224.000
10,1.000,10.000,233.000,321.000,1.395,0.698,-13085074.000
11,1.000,11.000,212.000,319.000,2.721,1.361,-12160369.000
12,1.000,12.000,220.000,311.000,1.459,0.730,-12626077.000
13,1.000,13.000,220.000,310.000,0.129,0.064,-12423059.000
14,1.000,14.000,212.000,301.000,1.553,0.777,-13213103.000
15,1.000,15.000,214.000,282.000,2.465,1.232,-13345701.000
16,1.000,16.000,230.000,291.000,2.368,1.184,-12487056.000
17,1.000,17.000,230.000,282.000,1.161,0.580,-12750208.000
18,1.000,18.000,224.000,276.000,1.095,0.547,-13081014.000
19,1.000,19.000,221.000,276.000,0.387,0.194,-13543071.000
20,1.000,20.000,215.000,277.000,0.785,0.392,-12886690.000
21,1.000,21.000,201.000,273.000,1.878,0.939,-14529964.000
22,1.000,22.000,200.000,269.000,0.532,0.266,-15184807.000
23,1.000,23.000,192.000,261.000,1.459,0.730,-14201009.000
24,1.000,24.000,186.000,259.000,0.816,0.408,-13871003.000
25,1.000,25.000,183.000,261.000,0.465,0.233,-14135729.000
26,1.000,26.000,183.000,259.000,0.258,0.129,-14988216.000
27,1.000,27.000,182.000,259.000,0.129,0.064,-15119029.000
28,1.000,28.000,181.000,259.000,0.129,0.064,-14069162.000
29,1.000,29.000,174.000,253.000,1.189,0.595,-14595239.000
30,1.000,30.000,179.000,264.000,1.559,0.779,-13145215.000
31,1.000,31.000,179.000,261.000,0.387,0.194,-13277831.000
32,2.000,1.000,141.000,193.000,-1.000,-1.000,-13948877.000
33,2.000,2.000,140.000,193.000,0.129,0.064,-14532033.000
34,2.000,3.000,142.000,196.000,0.465,0.233,-13478842.000
35,2.000,4.000,173.000,205.000,4.164,2.082,-13616866.000
36,2.000,5.000,141.000,253.000,7.442,3.721,-7693930.000
37,2.000,6.000,136.000,232.000,2.785,1.392,-11438966.000
38,2.000,7.000,138.000,226.000,0.816,0.408,-10912101.000
39,2.000,8.000,162.000,217.000,3.307,1.653,-11765637.000
40,2.000,9.000,192.000,207.000,4.079,2.040,-13281199.000
41,2.000,10.000,155.000,234.000,5.909,2.954,-12089966.000
42,2.000,11.000,140.000,248.000,2.647,1.323,-10580064.000
43,2.000,12.000,128.000,242.000,1.731,0.865,-13143671.000
44,2.000,13.000,138.000,206.000,4.820,2.410,-12227697.000
45,2.000,14.000,122.000,197.000,2.368,1.184,-12222068.000
46,2.000,15.000,114.000,188.000,1.553,0.777,-11831424.000
47,2.000,16.000,114.000,188.000,0.000,0.000,-10715764.000
48,2.000,17.000,151.000,197.000,4.912,2.456,-14792620.000
49,2.000,18.000,145.000,182.000,2.084,1.042,-13212836.000
50,2.000,19.000,138.000,176.000,1.189,0.595,-14135476.000
51,2.000,20.000,118.000,176.000,2.580,1.290,-11371635.000
52,2.000,21.000,103.000,190.000,2.647,1.323,-10515824.000
53,2.000,22.000,109.000,179.000,1.616,0.808,-12096388.000
54,2.000,23.000,140.000,164.000,4.443,2.221,-14793134.000
55,2.000,24.000,130.000,159.000,1.442,0.721,-11964058.000
56,2.000,25.000,102.000,195.000,5.883,2.942,-8147559.000
57,2.000,26.000,88.000,192.000,1.847,0.923,-12822955.000
58,2.000,27.000,101.000,176.000,2.659,1.330,-11508101.000
59,2.000,28.000,139.000,158.000,5.424,2.712,-13545910.000
60,2.000,29.000,141.000,145.000,1.697,0.848,-13475755.000
61,2.000,30.000,100.000,167.000,6.002,3.001,-15125946.000
62,2.000,31.000,92.000,167.000,1.032,0.516,-13344171.000
