 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,297,312,-1.000,-1.000,-16580608
2,1,2,299,311,0.288,0.144,-16777212
3,1,3,298,310,0.182,0.091,-16777206
4,1,4,299,312,0.288,0.144,-15659515
5,1,5,299,310,0.258,0.129,-14340052
6,1,6,298,308,0.288,0.144,-11378843
7,1,7,299,307,0.182,0.091,-6504794
8,1,8,299,309,0.258,0.129,-11967648
9,1,9,294,298,1.559,0.779,-11043975
10,1,10,291,297,0.408,0.204,-14002350
11,1,11,295,293,0.730,0.365,-9727586
12,1,12,291,293,0.516,0.258,-14201514
13,1,13,291,293,0.000,0.000,-13611182
14,1,14,291,288,0.645,0.323,-10514281
15,1,15,291,287,0.129,0.065,-8611702
16,1,16,291,283,0.516,0.258,-13478342
17,1,17,292,289,0.785,0.392,-11571835
18,1,18,293,289,0.129,0.065,-12427395
19,1,19,292,288,0.182,0.091,-12098428
20,1,20,292,288,0.000,0.000,-10319977
21,1,21,292,288,0.000,0.000,-9791339
22,1,22,292,284,0.516,0.258,-5842766
23,1,23,291,285,0.182,0.091,-6241337
24,1,24,290,288,0.408,0.204,-12424060
25,1,25,290,285,0.387,0.194,-7291992
26,1,26,289,279,0.785,0.392,-14269900
27,1,27,289,284,0.645,0.323,-9335389
28,1,28,291,293,1.189,0.595,-13284284
29,1,29,294,291,0.465,0.233,-14010301
30,1,30,292,287,0.577,0.288,-11370658
31,1,31,292,289,0.258,0.129,-12095608
32,2,1,257,195,-1.000,-1.000,-16777214
33,2,2,262,200,0.912,0.456,-16776960
34,2,3,260,194,0.816,0.408,-16776448
35,2,4,266,192,0.816,0.408,-16774400
36,2,5,273,201,1.471,0.735,-15853806
37,2,6,277,190,1.510,0.755,-13942232
38,2,7,282,192,0.695,0.347,-13748703
39,2,8,284,178,1.824,0.912,-12098757
40,2,9,284,180,0.258,0.129,-14470601
41,2,10,291,175,1.110,0.555,-14664391
42,2,11,299,181,1.290,0.645,-14729935
43,2,12,292,177,1.040,0.520,-14203080
44,2,13,278,194,2.841,1.420,-14468042
45,2,14,291,180,2.465,1.232,-12227780
46,2,15,301,192,2.015,1.008,-13613788
47,2,16,308,199,1.277,0.639,-14797271
48,2,17,308,193,0.774,0.387,-14530026
49,2,18,298,197,1.389,0.695,-14731463
50,2,19,305,195,0.939,0.470,-14600406
51,2,20,312,194,0.912,0.456,-15645394
52,2,21,323,195,1.425,0.712,-10251951
53,2,22,318,195,0.645,0.323,-11698607
54,2,23,306,196,1.553,0.777,-14666198
55,2,24,319,198,1.697,0.848,-9854379
56,2,25,311,199,1.040,0.520,-14665171
57,2,26,311,198,0.129,0.065,-14992596
58,2,27,323,211,2.282,1.141,-13415102
59,2,28,300,192,3.848,1.924,-14731212
60,2,29,298,184,1.064,0.532,-14733005
61,2,30,303,195,1.559,0.779,-13939655
62,2,31,323,215,3.649,1.824,-14926811
