 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,360,242,-1.000,-1.000,-16774656
2,1,2,354,233,1.395,0.698,-16776192
3,1,3,358,234,0.532,0.266,-16776192
4,1,4,357,239,0.658,0.329,-16772608
5,1,5,367,249,1.824,0.912,-15196652
6,1,6,368,253,0.532,0.266,-13087971
7,1,7,368,253,0.000,0.000,-11441328
8,1,8,360,247,1.290,0.645,-12758463
9,1,9,360,239,1.032,0.516,-11042495
10,1,10,361,236,0.408,0.204,-12555718
11,1,11,361,238,0.258,0.129,-11441847
12,1,12,359,242,0.577,0.288,-11705539
13,1,13,361,252,1.316,0.658,-12432332
14,1,14,363,255,0.465,0.233,-12890565
15,1,15,353,247,1.652,0.826,-11837636
16,1,16,354,244,0.408,0.204,-12299994
17,1,17,354,235,1.161,0.581,-12628407
18,1,18,356,235,0.258,0.129,-12760260
19,1,19,354,239,0.577,0.288,-10056388
20,1,20,356,256,2.208,1.104,-12626893
21,1,21,353,261,0.752,0.376,-13154525
22,1,22,350,261,0.387,0.194,-12891856
23,1,23,349,255,0.785,0.392,-13090262
24,1,24,346,249,0.865,0.433,-13086664
25,1,25,357,262,2.197,1.098,-13614802
26,1,26,350,256,1.189,0.595,-13415128
27,1,27,360,261,1.442,0.721,-12754154
28,1,28,365,261,0.645,0.323,-11567558
29,1,29,365,257,0.516,0.258,-12035796
30,1,30,365,252,0.645,0.323,-11774907
31,1,31,365,257,0.645,0.323,-11973575
32,2,1,309,386,-1.000,-1.000,-16777216
33,2,2,309,384,0.258,0.129,-16777214
34,2,3,303,381,0.865,0.433,-16777203
35,2,4,321,369,2.791,1.395,-16578559
36,2,5,343,361,3.020,1.510,-15329016
37,2,6,357,356,1.918,0.959,-14077660
38,2,7,309,374,6.613,3.307,-12499634
39,2,8,302,367,1.277,0.639,-12761010
40,2,9,297,370,0.752,0.376,-13353921
41,2,10,299,377,0.939,0.470,-12829636
42,2,11,297,378,0.288,0.144,-13419465
43,2,12,310,370,1.969,0.985,-12563631
44,2,13,347,364,4.835,2.418,-13484235
45,2,14,354,368,1.040,0.520,-13023179
46,2,15,307,383,6.364,3.182,-12235189
47,2,16,300,386,0.982,0.491,-11974335
48,2,17,300,391,0.645,0.323,-8618687
49,2,18,307,391,0.903,0.452,-13353670
50,2,19,316,384,1.471,0.735,-12498110
51,2,20,346,365,4.581,2.290,-12891346
52,2,21,361,359,2.084,1.042,-13352405
53,2,22,301,363,7.757,3.879,-12563895
54,2,23,298,371,1.102,0.551,-13092557
55,2,24,298,370,0.129,0.065,-13287893
56,2,25,340,358,5.635,2.817,-13811667
57,2,26,360,362,2.631,1.316,-13089744
58,2,27,364,371,1.271,0.635,-13681095
59,2,28,355,377,1.395,0.698,-13485007
60,2,29,299,382,7.253,3.626,-12757942
61,2,30,294,387,0.912,0.456,-13415872
62,2,31,296,384,0.465,0.233,-10920101
