 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,327,267,-1.000,-1.000,-16775931
2,1,2,327,267,0.000,0.000,-16775666
3,1,3,324,266,0.408,0.204,-16315099
4,1,4,324,258,1.032,0.516,-15129307
5,1,5,323,259,0.182,0.091,-13545647
6,1,6,317,244,2.084,1.042,-11512745
7,1,7,326,250,1.395,0.698,-13088696
8,1,8,322,249,0.532,0.266,-14663092
9,1,9,325,246,0.547,0.274,-14209214
10,1,10,322,244,0.465,0.233,-14597824
11,1,11,329,247,0.982,0.491,-13351332
12,1,12,324,247,0.645,0.323,-13546660
13,1,13,326,249,0.365,0.182,-11899546
14,1,14,317,240,1.642,0.821,-10390164
15,1,15,317,239,0.129,0.065,-8676468
16,1,16,327,239,1.290,0.645,-14729912
17,1,17,322,237,0.695,0.347,-14401199
18,1,18,319,237,0.387,0.194,-11706525
19,1,19,320,237,0.129,0.065,-12887981
20,1,20,320,236,0.129,0.065,-9533064
21,1,21,319,235,0.182,0.091,-13811400
22,1,22,322,237,0.465,0.233,-12097954
23,1,23,319,237,0.387,0.194,-7293798
24,1,24,320,231,0.785,0.392,-14535364
25,1,25,320,231,0.000,0.000,-14664119
26,1,26,320,228,0.387,0.194,-14599350
27,1,27,322,233,0.695,0.347,-13942452
28,1,28,322,230,0.387,0.194,-14272955
29,1,29,320,231,0.288,0.144,-14859430
30,1,30,322,230,0.288,0.144,-13875364
31,1,31,322,230,0.000,0.000,-14862263
32,2,1,325,174,-1.000,-1.000,-16777216
33,2,2,331,172,0.816,0.408,-16776703
34,2,3,331,162,1.290,0.645,-16711680
35,2,4,331,150,1.548,0.774,-16775667
36,2,5,334,144,0.865,0.433,-14336984
37,2,6,334,144,0.000,0.000,-15391954
38,2,7,334,147,0.387,0.194,-15524069
39,2,8,334,145,0.258,0.129,-15719130
40,2,9,334,149,0.516,0.258,-16179677
41,2,10,334,145,0.516,0.258,-15391713
42,2,11,333,149,0.532,0.266,-15327460
43,2,12,333,147,0.258,0.129,-15653353
44,2,13,333,149,0.258,0.129,-15721959
45,2,14,333,144,0.645,0.323,-15784418
46,2,15,331,145,0.288,0.144,-15590371
47,2,16,331,145,0.000,0.000,-16048101
48,2,17,331,140,0.645,0.323,-14863839
49,2,18,334,140,0.387,0.194,-15586772
50,2,19,335,139,0.182,0.091,-14661333
51,2,20,338,142,0.547,0.274,-14533850
52,2,21,334,141,0.532,0.266,-14865620
53,2,22,334,145,0.516,0.258,-15917530
54,2,23,336,143,0.365,0.182,-15721956
55,2,24,343,139,1.040,0.520,-14336469
56,2,25,341,140,0.288,0.144,-14863326
57,2,26,343,139,0.288,0.144,-13611496
58,2,27,336,142,0.982,0.491,-16175561
59,2,28,335,142,0.129,0.065,-16040654
60,2,29,335,142,0.000,0.000,-15061198
61,2,30,336,142,0.129,0.065,-16763622
62,2,31,331,142,0.645,0.323,-15255006
