 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,431,167,-1.000,-1.000,-16777216
2,1,2,432,180,1.682,0.841,-16711424
3,1,3,426,176,0.930,0.465,-16776704
4,1,4,424,178,0.365,0.182,-16776448
5,1,5,427,180,0.465,0.233,-15721983
6,1,6,424,174,0.865,0.433,-14537182
7,1,7,420,184,1.389,0.695,-13746902
8,1,8,445,193,3.428,1.714,-14333661
9,1,9,437,189,1.154,0.577,-13879001
10,1,10,440,193,0.645,0.323,-14536404
11,1,11,409,208,4.443,2.221,-14866147
12,1,12,408,209,0.182,0.091,-14734048
13,1,13,418,218,1.736,0.868,-14405345
14,1,14,424,219,0.785,0.392,-14340579
15,1,15,422,223,0.577,0.288,-14077920
16,1,16,429,226,0.982,0.491,-14077142
17,1,17,442,256,4.218,2.109,-14275804
18,1,18,447,249,1.110,0.555,-14801391
19,1,19,443,254,0.826,0.413,-14539225
20,1,20,458,277,3.542,1.771,-14077144
21,1,21,455,269,1.102,0.551,-13682126
22,1,22,466,276,1.682,0.841,-12236494
23,1,23,466,272,0.516,0.258,-12956871
24,1,24,495,301,5.291,2.645,-13815767
25,1,25,485,306,1.442,0.721,-14471899
26,1,26,488,306,0.387,0.194,-10129312
27,1,27,496,301,1.217,0.608,-6512281
28,1,28,496,296,0.645,0.323,-9208192
29,1,29,546,291,6.482,3.241,-13881832
30,1,30,543,295,0.645,0.323,-12365249
31,1,31,542,295,0.129,0.065,-8942531
32,2,1,486,286,-1.000,-1.000,-16776448
33,2,2,459,291,3.542,1.771,-16776704
34,2,3,443,285,2.204,1.102,-16776192
35,2,4,416,279,3.568,1.784,-16313344
36,2,5,419,282,0.547,0.274,-15656174
37,2,6,451,294,4.409,2.204,-14734302
38,2,7,490,282,5.264,2.632,-10783959
39,2,8,502,293,2.100,1.050,-12037353
40,2,9,515,289,1.755,0.877,-14405120
41,2,10,518,290,0.408,0.204,-13157095
42,2,11,497,314,4.114,2.057,-14408157
43,2,12,492,336,2.910,1.455,-14405594
44,2,13,499,342,1.189,0.595,-14603488
45,2,14,515,330,2.580,1.290,-14406107
46,2,15,542,298,5.401,2.701,-14209761
47,2,16,558,293,2.162,1.081,-12494026
48,2,17,563,285,1.217,0.608,-14339310
49,2,18,574,276,1.833,0.917,-13881570
50,2,19,586,272,1.632,0.816,-15390181
51,2,20,597,272,1.419,0.710,-14664667
52,2,21,568,253,4.472,2.236,-14406625
53,2,22,551,224,4.336,2.168,-13088220
54,2,23,563,214,2.015,1.008,-14472929
55,2,24,571,202,1.860,0.930,-14537693
56,2,25,572,187,1.939,0.970,-13944554
57,2,26,550,199,3.233,1.616,-14930402
58,2,27,502,208,6.300,3.150,-13217490
59,2,28,493,201,1.471,0.735,-12628672
60,2,29,482,192,1.833,0.917,-14469849
61,2,30,467,180,2.478,1.239,-13743554
62,2,31,475,226,6.023,3.012,-13680869
