113 0
56 1000
54 2000
60 3001
55 4001
62 5002
57 6002
65 7003
58 8003
54 9004
59 10004
55 11004
60 12005
56 13005
61 14006
56 15007
63 16008
57 17008
63 18009
57 19009
54 20009
59 21010
55 22010
60 23011
56 24011
61 25012
56 26012
62 27014
57 28014
66 29015
58 30015
54 31015
58 32016
55 33016
60 34017
56 35017
61 36018
56 37018
62 38019
56 39020
64 40020
57 41021
56 42021
58 43022
54 44022
59 45023
55 46023
60 47024
56 48024
62 49025
57 50025
64 51026
57 52027
66 53027
58 54028
54 55028
59 56029
55 57029
59 58030
55 59030
60 60030
