31 0
97 1000
93 2000
101 3001
95 4001
103 5002
97 6002
107 7003
98 8003
93 9004
100 10004
95 11004
100 12005
95 13006
101 14007
95 15007
102 16008
96 17008
104 18009
97 19009
106 20009
97 21010
108 22011
98 23012
97 24012
100 25013
95 26013
101 27014
95 28014
102 29015
95 30015
103 31015
96 32017
104 33017
97 34018
105 35018
97 36019
108 37019
98 38020
100 39020
99 40020
95 41021
101 42022
95 43023
101 44023
95 45024
102 46024
96 47025
102 48025
96 49026
105 50026
97 51027
108 52028
98 53028
111 54029
100 55029
97 56030
100 57030
94 58031
100 59031
95 60033
