61 0
83 1000
82 2000
84 3001
82 4001
84 5002
83 6002
85 7003
84 8003
83 9004
84 10004
82 11004
84 12005
83 13005
85 14006
83 15007
85 16008
84 17008
85 18009
83 19009
83 20009
85 21010
83 22010
85 23011
83 24011
85 25012
85 26012
85 27013
84 28014
87 29015
85 30015
83 31015
84 32016
83 33016
85 34017
83 35017
85 36018
84 37018
86 38019
84 39019
86 40020
84 41021
83 42021
84 43022
83 44022
85 45023
83 46023
85 47024
83 48024
84 49025
82 50025
84 51025
83 52027
84 53027
84 54028
82 55028
83 56029
82 57029
83 58030
82 59030
84 60030
