pas	43
1	-0.0005499981344
2	-0.0001499988139
3	-0.0002500005066
4	-0.0004500001669
5	-0.0003499984741
6	-0.0003499984741
7	-0.0003499984741
8	-0.00005000084639
9	-0.0004500001669
10	-0.0007499977946
11	-0.0006499998271
12	-0.0001499988139
13	-0.00005000084639
14	-0.0003499984741
15	0.0002500005066
16	0.0002500005066
17	0.0003500021994
18	0.0002500005066
19	0.00005000084639
20	0.0005500018597
21	-0.0002500005066
22	0.0002500005066
23	-0.0001499988139
24	0.0008499994874
25	-0.0001499988139
26	0.00005000084639
27	0.0003500021994
28	0.0001499988139
29	0.0003500021994
30	-0.00005000084639
31	0.0001499988139
32	-0.00005000084639
33	0.0003500021994
34	0.0003500021994
35	0.0005500018597
36	0.0001499988139
37	0.0001499988139
38	0.002050001174
39	0.0007500015199
40	0.0006499998271
41	0.0008499994874
42	0.00115000084
43	0.001650001854
44	0.0003500021994
45	0.001249998808
46	0.0004500001669
47	0.0005500018597
48	0.0008499994874
49	0.0006499998271
50	0.0007500015199
51	0.001049999148
52	0.0003500021994
53	0.0008499994874
54	0.00115000084
55	0.001650001854
56	0.0006499998271
57	0.002250000834
58	0.001350000501
59	0.0008499994874
60	0.0006499998271
61	0.001550000161
62	0.001450002193
63	0.001749999821
64	0.001049999148
65	0.002550002187
66	0.0009500011802
67	0.00115000084
68	0.001049999148
69	0.001749999821
70	0.002450000495
71	0.001350000501
72	0.001450002193
73	0.001550000161
74	0.001550000161
75	0.002050001174
76	0.001249998808
77	0.001350000501
78	0.001249998808
79	0.001350000501
80	0.001850001514
81	0.001749999821
82	0.001249998808
83	0.001049999148
84	0.002050001174
85	0.001850001514
86	0.002149999142
87	0.002050001174
88	0.001949999481
89	0.001749999821
90	0.001850001514
91	0.001550000161
92	0.002149999142
93	0.002149999142
94	0.002250000834
95	0.002750001848
96	0.002349998802
97	0.002550002187
98	0.002149999142
99	0.002250000834
100	0.002349998802
101	0.002750001848
102	0.002450000495
103	0.002650000155
104	0.002349998802
105	0.003049999475
106	0.002750001848
107	0.003150001168
108	0.002750001848
109	0.003049999475
110	0.002750001848
111	0.002950001508
112	0.002750001848
113	0.001550000161
114	0.001650001854
115	0.002149999142
116	0.002650000155
117	0.003449998796
118	0.001850001514
119	0.002050001174
120	0.002250000834
121	0.001949999481
122	0.002950001508
123	0.003449998796
124	0.003249999136
125	0.003850001842
126	0.003750000149
127	0.002849999815
128	0.004050001502
129	0.003550000489
130	0.003750000149
131	0.003650002182
132	0.003949999809
133	0.003850001842
134	0.003550000489
135	0.003850001842
136	0.004250001162
137	0.003049999475
138	0.004250001162
139	0.00454999879
140	0.00434999913
141	0.003850001842
142	0.002250000834
143	0.003850001842
144	0.002849999815
145	0.003350000829
146	0.003249999136
147	0.003150001168
148	0.00454999879
1	-0.0002500005066
2	-0.0001499988139
3	-0.0002500005066
4	0.00005000084639
5	-0.00005000084639
6	-0.0002500005066
7	0.00005000084639
8	-0.0001499988139
9	0.00005000084639
10	0.0002500005066
11	0.00005000084639
12	0.0001499988139
13	0.0002500005066
14	-0.0002500005066
15	0.0001499988139
16	-0.00005000084639
17	0.0004500001669
18	0.0002500005066
19	0.0006499998271
20	0.0005500018597
21	0.0005500018597
22	0.0003500021994
23	0.0007500015199
24	0.0009500011802
25	0.0006499998271
26	0.0006499998271
27	0.0006499998271
