33 0
42 1000
41 2000
42 3001
42 4001
42 5002
42 6002
43 7003
42 8003
43 9004
44 10004
43 11004
43 12005
42 13005
43 14006
42 15007
44 16008
42 17008
42 18009
43 19009
42 20009
43 21010
42 22010
43 23011
42 24011
43 25012
43 26012
43 27013
43 28014
43 29015
42 30015
42 31015
42 32016
42 33016
43 34017
42 35017
43 36018
43 37018
43 38019
43 39019
43 40020
43 41021
42 42021
43 43022
42 44022
43 45023
42 46023
44 47024
43 48024
43 49025
42 50025
42 51025
42 52027
44 53027
43 54028
42 55028
43 56029
43 57029
44 58030
44 59030
44 60030
